1145,864
2157,1863
3150,2864
4118,3875
5108,4875
6098,5875
7111,6875
8106,7875
9097,8875
10106,9875
11118,10875
12125,11875
13135,12875
14100,13875
15099,14874
16119,15874
17110,16874
18117,17874
19127,18874
20126,19874
21098,20874
22107,21874
23116,22874
24105,23874
25123,24874
26134,25874
27159,26874
28146,27874
29145,28874
30146,29874
31151,30874
32126,31874
33156,32874
34148,33874
35164,34874
36147,35874
37175,36874
38154,37874
39163,38874
40153,39874
41162,40874
42145,41874
43164,42874
44145,43874
45143,44874
46152,45874
47152,46874
48152,47874
49151,48874
50145,49874
51152,50874
52156,51874
53145,52874
54152,53874
55155,54874
56152,55874
57143,56874
58169,57874
59150,58874
60162,59874
61176,60874
62163,61874
63143,62874
64152,63874
65153,64874
66141,65874
67169,66874
68169,67874
69142,68874
70162,69874
71145,70874
72163,71874
73151,72874
74139,73873
75169,74873
76170,75873
77151,76873
78151,77873
79160,78873
80157,79873
81156,80873
82165,81873
83175,82873
84154,83873
85178,84873
86164,85873
87162,86873
88172,87873
89163,88873
90151,89873
91163,90873
92152,91873
93145,92873
94162,93873
95145,94873
96164,95873
97177,96873
98164,97873
99153,98873
100147,99873
101177,100873
102154,101873
103154,102873
104154,103873
105144,104873
106146,105873
107173,106873
108151,107873
109176,108873
110155,109873
111150,110873
112151,111873
113161,112873
114148,113873
115161,114873
116139,115873
117148,116873
118170,117873
119147,118873
120145,119873
121163,120873
122163,121873
123140,122873
124163,123873
125166,124873
126147,125873
127172,126873
128148,127873
129147,128873
130166,129873
131154,130873
132150,131873
133144,132872
134163,133872
135142,134872
136152,135872
137136,136872
138144,137872
139163,138872
140164,139872
141153,140872
142143,141872
143165,142872
144153,143872
145149,144872
146152,145872
147132,146872
148143,147872
149143,148872
150142,149872
151156,150872
152142,151872
153141,152872
154140,153872
155170,154872
156141,155872
157165,156872
158140,157872
159140,158872
160167,159872
161159,160872
162163,161872
163165,162872
164149,163872
165160,164872
166159,165872
167177,166872
168164,167872
169181,168872
170161,169872
171149,170872
172178,171872
173149,172872
174151,173872
175164,174872
176159,175872
177150,176872
178151,177872
179158,178872
180151,179872
181182,180872
182178,181872
183177,182872
184168,183872
185167,184872
186158,185872
187167,186872
188158,187872
189158,188872
190157,189872
191159,190871
192158,191871
193165,192871
194173,193871
195173,194871
196157,195871
197157,196871
198166,197871
199159,198871
200148,199871
201145,200871
202147,201871
203162,202871
204175,203871
205158,204871
206165,205871
207156,206871
208163,207871
209149,208871
210168,209871
211163,210871
212146,211871
213165,212871
214155,213871
215158,214871
216165,215871
217152,216871
218145,217871
219166,218871
220167,219871
221147,220871
222157,221871
223153,222871
224156,223871
225176,224871
226148,225871
227146,226871
228175,227871
229176,228871
230145,229871
231177,230871
232171,231871
233152,232871
234159,233871
235165,234871
236173,235871
237164,236871
238169,237871
239147,238871
240164,239871
241169,240871
242166,241871
243145,242871
244147,243871
245150,244871
246166,245871
247172,246871
248140,247870
249167,248870
250165,249870
251157,250870
252176,251870
253162,252870
254163,253870
255156,254870
256161,255870
257157,256870
258164,257870
259158,258870
260145,259870
261154,260870
262162,261870
263161,262870
264160,263870
265170,264870
266152,265870
267151,266870
268145,267870
269156,268870
270144,269870
271165,270870
272165,271870
273145,272870
274164,273870
275166,274870
276155,275870
277149,276870
278159,277870
279149,278870
280157,279870
281156,280870
282150,281870
283162,282870
284141,283870
285141,284870
286148,285870
287152,286870
288151,287870
289162,288870
290179,289870
291158,290870
292169,291870
293169,292870
294170,293870
295165,294870
296158,295870
297158,296870
298154,297870
299154,298870
300154,299870
301166,300870
302159,301870
303158,302870
304157,303870
305151,304869
306163,305869
307160,306869
308169,307869
309157,308869
310175,309869
311145,310869
312168,311869
313163,312869
314177,313869
315147,314869
316156,315869
317158,316869
318165,317869
319158,318869
320165,319869
321178,320869
322168,321869
323157,322869
324169,323869
325165,324869
326170,325869
327158,326869
328170,327869
329159,328869
330178,329869
331181,330869
332168,331869
333148,332869
334156,333869
335156,334869
336146,335869
337163,336869
338176,337869
339146,338869
340159,339869
341168,340869
342165,341869
343153,342869
344156,343869
345145,344869
346155,345869
347150,346869
348149,347869
349151,348869
350156,349869
351154,350869
352154,351869
353145,352869
354145,353869
355160,354869
356174,355869
357156,356869
358173,357869
359163,358869
360168,359869
361165,360869
362157,361868
363150,362868
364149,363868
365157,364868
366150,365868
367164,366868
368146,367868
369166,368868
370140,369868
371148,370868
372166,371868
373181,372868
374168,373868
375149,374868
376179,375868
377158,376868
378149,377868
379167,378868
380176,379868
381139,380868
382140,381868
383157,382868
384139,383868
385153,384868
386160,385868
387157,386868
388157,387868
389167,388868
390148,389868
391155,390868
392158,391868
393177,392868
394160,393868
395169,394868
396158,395868
397155,396868
398149,397868
399148,398868
400158,399868
401147,400868
402151,401868
403170,402868
404155,403868
405151,404868
406159,405868
407145,406868
408159,407868
409169,408868
410158,409868
411165,410868
412159,411868
413165,412868
414151,413868
415154,414868
416148,415868
417158,416868
418150,417868
419156,418867
420150,419867
421156,420867
422148,421867
423146,422867
424138,423867
