0.5,0
1.5,0
2.5,0
3.5,0
4.5,0
5.5,0
6.5,0
7.5,0
8.5,0
9.5,0
10.5,0
11.5,0
12.5,0
13.5,0
14.5,0
15.5,0
16.5,0
17.5,0
18.5,0
19.5,0
20.5,0
21.5,0
22.5,0
23.5,0
24.5,0
25.5,0
26.5,0
27.5,0
28.5,0
29.5,0
30.5,0
31.5,0
32.5,0
33.5,0
34.5,0
35.5,0
36.5,0
37.5,0
38.5,0
39.5,0
40.5,0
41.5,0
42.5,0
43.5,0
44.5,0
45.5,0
46.5,0
47.5,0
48.5,0
49.5,0
50.6,1
51.6,1
52.6,0
53.6,0
54.6,1
55.6,3
56.6,3
57.6,2
58.6,11
59.6,10
60.6,7
61.6,18
62.6,14
63.6,22
64.6,16
65.6,24
66.6,20
67.6,22
68.6,21
69.6,31
70.6,20
71.6,42
72.6,43
73.6,39
74.6,35
75.6,32
76.6,33
77.6,24
78.6,26
79.6,32
80.6,39
81.6,37
82.6,34
83.6,22
84.6,16
85.6,24
86.6,28
87.6,31
88.6,27
89.6,22
90.6,25
91.6,20
92.6,23
93.6,14
94.6,19
95.6,22
96.6,17
97.6,9
98.6,4
99.6,11
100.6,16
101.6,5
102.6,5
103.6,6
104.6,5
105.6,7
106.6,3
107.6,6
108.6,2
109.6,3
110.6,1
111.6,3
112.6,2
113.6,2
114.6,0
115.6,0
116.6,1
117.6,0
118.6,0
119.6,0
120.6,0
121.6,1
122.6,0
123.6,0
124.6,0
125.6,0
126.6,0
127.6,0
128.6,0
129.6,0
130.6,0
131.6,0
132.6,0
133.6,0
134.6,0
135.6,0
136.6,0
137.6,0
138.6,0
139.6,0
140.6,0
141.6,0
142.6,0
143.6,0
144.6,0
145.6,0
146.6,0
147.6,0
148.6,0
149.6,0
150.7,0
151.7,0
152.7,0
153.7,0
154.7,0
155.7,0
156.7,0
157.7,0
158.7,0
159.7,0
160.7,0
161.7,0
162.7,0
163.7,0
164.7,0
165.7,0
166.7,0
167.7,0
168.7,0
169.7,0
170.7,0
171.7,0
172.7,0
173.7,0
174.7,0
175.7,0
176.7,0
177.7,1
178.7,0
179.7,0
180.7,0
181.7,0
182.7,0
183.7,0
184.7,0
185.7,0
186.7,0
187.7,0
188.7,0
189.7,0
190.7,0
191.7,0
192.7,0
193.7,0
194.7,1
195.7,0
196.7,0
197.7,0
198.7,0
199.7,0
200.7,0
201.7,0
202.7,0
203.7,0
204.7,0
205.7,0
206.7,0
207.7,0
208.7,0
209.7,0
210.7,0
211.7,0
212.7,0
213.7,0
214.7,0
215.7,0
216.7,0
217.7,0
218.7,0
219.7,0
220.7,0
221.7,0
222.7,0
223.7,0
224.7,0
225.7,0
226.7,0
227.7,0
228.7,0
229.7,0
230.7,0
231.7,0
232.7,0
233.7,0
234.7,0
235.7,0
236.7,0
237.7,0
238.7,0
239.7,0
240.7,0
241.7,0
242.7,0
243.7,0
244.7,0
245.7,0
246.7,0
247.7,0
248.7,1
249.7,0
250.8,0
251.8,0
252.8,0
253.8,0
254.8,0
255.8,1
256.8,3
257.8,1
258.8,3
259.8,1
260.8,2
261.8,1
262.8,4
263.8,5
264.8,4
265.8,6
266.8,10
267.8,19
268.8,11
269.8,27
270.8,21
271.8,21
272.8,28
273.8,17
274.8,27
275.8,42
276.8,35
277.8,36
278.8,55
279.8,67
280.8,56
281.8,47
