996	1	999.5105556
995	1	
998	1	
1008	1	
1021	1	
1033	1	
966	1	
1044	1	
957	1	
976	1	
1044	1	
1019	1	
952	1	
1050	1	
937	1	
1009	1	
981	1	
1009	1	
1009	1	
980	1	
1019	1	
989	1	
1010	1	
979	1	
1014	1	
1006	1	
1039	1	
941	1	
1059	1	
939	1	
1020	1	
1032	1	
972	1	
1002	1	
1025	1	
1016	1	
933	1	
1004	1	
1008	1	
991	1	
996	1	
1005	1	
1009	1	
980	1	
1021	1	
988	1	
1012	1	
1039	1	
943	1	
1049	1	
948	1	
998	1	
1060	1	
939	1	
1010	1	
1039	1	
1003	1	
955	1	
1019	1	
997	1	
984	1	
996	1	
1009	1	
1000	1	
999	1	
1011	1	
982	1	
1002	1	
1001	1	
1053	1	
946	1	
1047	1	
957	1	
1058	1	
938	1	
1051	1	
990	1	
1010	1	
954	1	
979	1	
1021	1	
992	1	
990	1	
1019	1	
1001	1	
979	1	
999	1	
996	1	
1000	1	
996	1	
1013	1	
1058	1	
982	1	
954	1	
1044	1	
968	1	
995	1	
1037	1	
954	1	
1017	1	
980	1	
1045	1	
953	1	
994	1	
1020	1	
980	1	
1000	1	
1010	1	
996	1	
1014	1	
992	1	
998	1	
1049	1	
991	1	
959	1	
1046	1	
946	1	
1001	1	
1048	1	
961	1	
997	1	
990	1	
1054	1	
962	1	
992	1	
990	1	
1020	1	
981	1	
1014	1	
994	1	
1000	1	
998	1	
997	1	
1056	1	
1010	1	
950	1	
1049	1	
937	1	
1002	1	
1046	1	
950	1	
998	1	
1005	1	
1048	1	
957	1	
977	1	
1003	1	
1016	1	
1001	1	
978	1	
1013	1	
988	1	
1020	1	
979	1	
1043	1	
966	1	
1066	1	
931	1	
1045	1	
962	1	
999	1	
1046	1	
1008	1	
937	1	
1066	1	
936	1	
992	1	
1015	1	
986	1	
1013	1	
982	1	
1012	1	
996	1	
990	1	
1014	1	
997	1	
991	1	
1059	1	
958	1	
1042	1	
958	1	
1031	1	
1017	1	
947	1	
988	1	
1043	1	
1002	1	
955	1	
998	1	
1009	1	
999	1	
991	1	
994	1	
1018	1	
986	1	
1001	1	
998	1	
1001	1	
1052	1	
939	1	
1050	1	
950	1	
1015	1	
1049	1	
934	1	
999	1	
1073	1	
989	1	
957	1	
980	1	
1020	1	
1000	1	
979	1	
1019	1	
977	1	
1017	1	
990	1	
997	1	
1017	1	
981	1	
1064	1	
939	1	
1053	1	
956	1	
1040	1	
958	1	
982	1	
1070	1	
989	1	
956	1	
981	1	
1000	1	
1003	1	
1016	1	
988	1	
1015	1	
991	1	
999	1	
999	1	
993	1	
1001	1	
1013	1	
1043	1	
1011	1	
945	1	
1054	1	
938	1	
1004	1	
1039	1	
953	1	
1010	1	
1007	1	
1036	1	
957	1	
988	1	
1001	1	
999	1	
1000	1	
1009	1	
981	1	
1009	1	
990	1	
1002	1	
1063	1	
1012	1	
935	1	
1033	1	
956	1	
1010	1	
1032	1	
964	1	
982	1	
1000	1	
1071	1	
936	1	
993	1	
1009	1	
991	1	
1006	1	
1007	1	
994	1	
989	1	
1029	1	
969	1	
1061	1	
989	1	
952	1	
1068	1	
990	1	
938	1	
1070	1	
930	1	
996	1	
1003	1	
1071	1	
928	1	
1001	1	
1015	1	
986	1	
1010	1	
985	1	
1023	1	
983	1	
1008	1	
993	1	
1005	1	
1001	1	
1035	1	
973	1	
1026	1	
955	1	
1000	1	
1050	1	
993	1	
949	1	
1048	1	
950	1	
1018	1	
986	1	
994	1	
1008	1	
997	1	
1011	1	
981	1	
1009	1	
988	1	
1000	1	
1000	1	
1060	1	
949	1	
1054	1	
956	1	
989	1	
1053	1	
942	1	
1021	1	
1045	1	
981	1	
963	1	
991	1	
1017	1	
1002	1	
983	1	
1009	1	
978	1	
1010	1	
1012	1	
990	1	
1019	1	
1022	1	
966	1	
1033	1	
947	1	
1019	1	
1052	1	
937	1	
1002	1	
1039	1	
997	1	
942	1	
1010	1	
1008	1	
1000	1	
