225861,225583,3
226887,226584,3
227923,227583,3
228874,228583,3
229889,229583,3
230872,230582,3
231864,231583,3
232869,232582,3
233914,233582,4
234872,234582,3
235889,235582,3
236910,236581,4
237869,237581,3
238867,238581,3
239860,239581,4
240858,240581,5
241880,241580,4
242859,242581,3
243880,243580,2
244864,244579,2
245922,245580,2
246859,246579,2
247890,247580,2
248931,248579,2
249859,249579,2
250873,250579,2
251877,251578,2
252856,252578,3
253869,253578,2
254921,254578,2
255855,255577,2
256884,256578,2
257908,257577,2
258873,258578,2
259868,259577,2
260876,260576,2
261861,261577,2
262856,262576,3
263857,263576,3
264863,264576,3
265866,265576,3
266925,266576,3
267861,267575,3
268861,268575,3
269905,269575,3
270880,270575,3
271858,271574,3
272851,272575,4
273858,273574,4
274865,274573,4
275918,275574,4
276864,276573,4
277859,277574,4
278908,278573,4
279856,279573,5
280865,280573,4
281869,281572,4
282845,282572,5
283854,283572,4
284843,284572,4
285845,285572,4
286870,286572,4
287918,287571,4
288846,288572,4
289848,289571,4
290915,290570,5
291855,291571,4
292845,292570,4
293867,293570,4
294845,294570,5
295866,295570,4
296897,296570,4
297845,297569,3
298842,298569,3
299899,299569,3
300842,300569,3
301913,301568,5
302885,302569,5
303886,303568,5
304886,304567,4
305874,305568,4
306898,306567,4
307909,307568,5
308937,308567,5
309885,309567,3
310884,310567,3
311965,311566,3
312895,312566,4
313892,313566,4
314901,314566,4
315899,315565,4
316853,316566,4
317950,317565,4
318880,318565,4
319905,319565,4
320942,320564,4
321880,321565,4
322889,322564,3
323891,323564,4
324890,324564,4
325861,325564,4
326866,326563,4
327874,327563,5
328880,328563,5
329934,329563,5
330900,330563,5
331882,331562,5
332943,332563,6
333881,333562,6
334854,334561,6
335892,335562,6
336900,336561,6
337901,337561,6
338914,338561,6
339890,339561,6
340907,340561,6
341951,341560,6
342881,342560,6
343944,343560,6
344898,344560,6
345879,345559,6
346898,346560,6
347899,347559,6
348848,348558,6
349878,349559,6
350959,350558,6
351878,351559,6
352896,352558,6
353926,353558,6
354883,354558,6
355897,355557,6
356874,356557,6
357906,357557,6
358906,358557,6
359936,359556,6
360884,360557,6
361906,361556,6
362933,362557,6
363882,363556,6
364918,364555,6
365880,365556,6
366882,366555,6
367908,367555,6
368613,368555,6
369612,369555,6
370612,370554,6
371631,371554,6
372611,372554,6
373634,373554,6
374643,374554,6
375613,375553,6
376612,376554,6
377614,377553,6
378611,378552,6
379633,379553,6
380623,380552,6
381619,381552,6
382611,382552,5
383629,383552,6
384617,384552,6
385624,385551,6
386866,386551,6
387871,387551,5
388897,388551,5
389891,389550,5
390884,390551,6
391881,391550,6
392949,392549,6
393876,393550,6
394875,394549,5
395882,395549,5
396945,396549,5
397877,397549,6
398888,398549,6
399879,399549,6
400867,400548,5
401876,401548,5
402920,402548,5
403871,403547,5
404886,404548,5
405920,405547,5
406911,406547,5
407874,407547,5
408870,408546,5
409870,409547,5
410873,410546,4
411875,411546,4
412874,412546,5
413928,413546,5
414877,414545,4
415887,415545,5
416884,416545,5
417927,417544,4
418881,418545,4
419871,419544,3
420875,420545,3
421877,421544,4
422860,422543,5
423937,423544,4
424872,424543,4
425882,425543,4
426909,426543,4
427868,427543,4
428915,428542,4
429867,429543,4
430871,430542,4
431865,431542,4
432854,432542,5
433866,433541,5
434861,434542,5
435930,435541,5
436856,436541,5
437853,437541,5
438916,438540,6
439877,439540,6
440855,440540,5
441853,441540,5
442853,442539,5
443852,443540,4
444903,444539,4
445856,445539,4
446854,446539,4
447925,447538,5
448863,448539,5
449912,449538,5
450850,450538,6
451863,451538,6
452861,452537,6
453859,453537,6
454842,454537,6
455843,455537,4
456913,456536,3
457878,457537,3
458852,458536,4
459902,459537,5
460850,460536,4
461850,461535,4
462872,462536,4
463855,463535,4
464862,464535,5
465902,465535,5
466859,466535,5
467870,467534,4
468901,468534,4
469870,469534,4
470921,470533,4
471860,471534,5
472879,472533,5
473862,473534,4
474848,474533,4
475862,475532,4
476847,476533,5
477914,477532,5
478861,478532,5
479848,479532,6
480899,480532,6
481853,481531,6
482848,482531,6
483847,483531,6
484865,484530,5
485844,485531,5
486899,486530,5
487852,487531,6
488857,488530,6
489917,489529,6
490865,490530,6
491896,491529,6
492854,492529,7
493864,493529,7
494843,494529,7
495867,495528,7
496854,496529,7
497843,497528,7
498896,498527,7
499866,499528,7
500861,500527,7
501916,501528,7
502842,502527,7
503845,503527,7
504864,504527,7
505846,505526,7
506843,506526,7
507894,507526,7
508852,508526,7
509852,509525,7
510903,510526,7
511847,511525,7
512901,512524,7
513859,513525,7
514841,514524,7
515840,515525,7
516839,516524,7
517865,517524,7
518815,518524,7
519913,519523,7
520839,520523,7
521841,521523,7
522889,522523,7
523858,523522,7
524837,524523,7
525820,525522,7
526810,526521,7
527823,527522,8
528826,528521,8
529880,529522,8
530820,530521,8
531837,531521,8
532878,532521,8
533858,533521,8
534815,534520,8
535811,535520,8
536808,536520,8
537813,537519,8
538806,538520,8
539815,539519,8
540813,540520,8
541880,541519,8
542817,542518,8
543870,543519,8
544807,544518,8
545805,545518,8
546823,546518,7
547811,547518,7
548854,548517,7
549840,549517,7
550888,550517,7
551850,551516,7
552841,552517,7
553878,553516,7
554893,554516,7
555839,555516,7
556824,556515,7
557842,557516,6
558800,558515,6
559851,559515,6
560828,560515,6
561847,561515,6
562881,562514,6
563829,563514,6
564870,564514,6
565836,565513,6
566842,566514,6
567834,567513,6
568818,568513,6
569819,569513,6
570818,570513,6
571842,571513,6
572817,572512,6
573817,573512,6
574862,574512,6
575836,575512,6
576836,576511,6
577864,577512,6
578798,578511,6
579783,579510,6
580819,580511,6
581817,581510,6
582791,582510,6
583843,583510,6
584827,584510,6
585797,585510,7
586833,586509,7
587800,587509,7
588781,588509,7
589801,589509,7
590789,590508,7
591780,591509,7
592833,592508,7
593807,593507,7
594831,594508,7
595864,595507,7
596792,596507,7
597822,597507,7
598845,598507,7
599793,599506,7
600817,600506,7
601845,601506,7
602829,602506,7
603784,603506,7
604867,604505,7
605828,605506,7
606813,606505,7
607894,607505,7
608819,608505,7
609813,609504,6
610828,610504,6
611810,611504,6
612811,612504,7
613870,613503,7
614824,614504,7
615825,615503,7
616860,616503,7
617814,617503,7
618815,618502,7
619875,619503,7
620807,620502,7
621805,621502,7
622823,622502,7
623808,623501,6
624822,624501,6
625866,625501,6
626806,626501,6
627811,627500,6
628860,628501,6
629802,629500,6
630793,630499,7
631823,631500,7
632777,632499,7
633824,633499,6
634825,634499,6
635820,635499,6
636793,636499,6
637846,637498,6
638791,638498,6
639782,639498,6
640823,640498,7
641773,641497,6
642773,642498,6
643781,643497,6
644801,644497,6
645790,645497,6
646855,646496,6
647818,647496,6
648800,648496,6
649883,649496,6
650810,650495,6
651800,651496,6
652815,652495,7
653803,653495,7
654801,654495,7
655882,655494,6
656797,656495,6
657818,657494,6
658852,658494,6
659769,659494,7
660799,660493,6
661883,661493,6
662777,662493,6
663786,663493,6
664796,664492,6
665804,665493,6
666804,666492,6
667854,667491,6
668785,668492,6
669774,669491,6
670836,670491,6
671768,671491,6
672783,672491,6
673787,673490,6
674779,674490,6
675796,675490,6
676819,676490,6
677774,677490,6
678770,678489,6
679787,679490,6
680829,680489,7
681797,681489,6
682776,682489,6
683819,683488,6
684775,684488,6
685812,685488,6
686812,686488,7
687804,687487,6
688781,688488,6
689826,689487,6
690784,690486,7
691781,691487,6
692815,692486,7
693785,693486,6
694784,694486,7
695773,695486,6
696767,696486,6
697793,697485,6
698815,698485,7
699809,699485,7
700788,700485,6
701843,701484,6
702809,702485,6
703798,703484,7
704818,704483,6
705770,705484,7
706798,706483,7
707790,707483,6
708790,708483,7
709804,709483,6
710840,710482,6
711816,711482,5
712801,712482,5
713840,713481,5
714796,714482,6
715797,715481,5
716787,716482,5
717792,717481,6
718793,718481,5
719837,719481,4
720802,720480,4
721828,721480,5
722808,722480,4
723763,723480,4
724756,724479,5
725837,725480,5
726792,726479,5
727787,727478,6
728759,728479,5
729767,729478,4
730758,730478,4
731808,731478,4
732761,732478,4
733768,733477,4
734811,734477,4
735778,735477,5
736777,736477,8
737752,737477,7
738763,738476,6
739781,739477,7
740804,740476,7
741758,741475,7
742772,742476,6
743821,743475,5
744753,744475,5
745770,745475,5
746807,746475,5
747758,747474,6
748769,748474,5
749760,749474,5
750768,750473,5
751764,751474,7
752809,752473,7
753750,753473,7
754770,754473,7
755806,755473,6
756776,756472,7
757780,757472,7
758765,758472,7
759749,759472,7
760777,760472,6
761816,761471,6
762764,762472,7
763756,763471,7
764817,764470,7
765744,765471,6
766745,766470,6
767805,767470,7
768753,768470,7
769774,769470,7
770744,770469,7
771746,771469,7
772744,772469,8
773805,773468,8
774745,774469,8
775774,775468,8
776813,776468,8
777764,777468,8
778751,778467,8
779743,779467,7
780749,780467,7
781751,781467,7
782792,782467,7
783763,783467,7
784753,784466,7
785810,785466,7
786734,786466,7
787764,787465,7
788800,788466,7
789732,789465,7
790734,790465,7
791738,791465,7
792745,792465,6
793756,793464,6
794794,794464,7
795741,795464,7
796742,796463,7
797794,797464,7
798742,798463,7
799744,799463,7
800753,800463,7
801752,801462,7
802741,802462,7
803802,803462,7
804732,804462,7
805751,805461,7
806791,806462,7
807746,807461,7
808752,808460,7
809790,809461,7
810741,810460,7
811738,811460,7
812749,812460,7
813733,813460,7
814740,814459,7
815783,815459,7
816768,816459,7
817751,817458,7
818791,818459,7
819738,819458,7
820786,820459,7
821749,821458,7
822739,822457,7
823789,823458,7
824788,824457,7
825776,825457,7
826748,826457,7
827788,827457,7
828738,828456,7
829758,829457,7
830754,830456,7
831781,831455,7
832754,832456,7
833744,833455,7
834736,834455,7
835758,835455,7
836754,836455,7
837780,837454,8
838742,838454,8
839734,839454,8
840796,840453,8
841737,841454,8
842733,842453,8
843733,843453,8
844744,844453,7
845785,845452,6
846744,846452,7
847747,847452,7
848750,848452,7
849784,849451,7
850767,850452,7
851746,851451,7
852780,852450,7
853753,853451,7
854747,854450,7
855742,855450,7
856730,856450,7
857748,857450,7
858783,858449,7
859751,859449,7
860746,860449,7
861772,861449,7
862746,862449,7
863738,863448,7
864739,864449,7
865737,865448,7
866781,866447,7
867739,867448,7
868736,868447,7
869737,869447,7
870770,870447,7
871757,871447,7
872734,872446,7
873780,873447,7
874733,874446,7
875717,875445,7
876738,876446,7
877745,877445,7
878733,878445,7
879786,879445,7
880750,880445,7
881753,881444,7
882813,882444,7
883742,883444,7
884767,884443,7
885758,885444,6
886740,886443,6
887767,887443,6
888821,888443,6
889780,889442,6
890759,890442,6
891782,891442,6
892753,892442,6
893724,893441,6
894818,894442,6
895752,895441,6
896729,896440,6
897738,897441,5
898727,898440,5
899730,899440,5
900778,900440,5
901729,901440,5
902740,902439,5
903778,903439,5
904721,904439,5
905721,905438,5
906717,906439,5
907730,907438,5
908724,908438,5
909775,909438,5
910724,910437,5
911723,911438,5
912814,912437,5
913733,913437,5
914748,914437,5
915783,915437,5
916733,916436,5
917750,917437,5
918723,918436,6
919733,919435,6
920724,920436,6
921805,921435,6
922747,922435,6
923730,923435,5
924799,924435,5
925749,925434,5
926719,926434,5
927748,927434,5
928738,928433,6
929755,929434,6
930788,930433,5
931754,931433,5
932761,932433,5
933811,933432,5
934754,934432,5
935752,935432,6
936811,936432,6
937774,937431,5
938734,938432,5
939740,939431,6
940741,940430,6
941733,941431,5
942775,942430,5
943734,943430,5
944704,944430,5
945772,945430,5
946721,946429,5
947709,947429,5
948703,948429,6
949719,949428,6
950710,950429,5
951763,951428,5
952711,952428,5
953721,953428,5
954759,954428,6
955712,955427,6
956712,956427,6
957749,957427,6
958710,958426,6
959706,959427,6
960707,960426,6
961717,961426,6
962696,962426,6
963758,963425,6
964688,964425,6
965710,965425,6
966769,966425,6
967729,967424,6
968717,968425,6
969708,969424,6
970713,970423,6
971698,971424,6
972749,972423,6
973698,973423,6
974698,974423,6
975747,975423,6
976707,976422,6
977726,977422,6
978776,978422,6
979705,979421,6
980713,980422,6
981730,981421,6
982732,982421,6
983725,983421,6
984747,984420,6
985786,985420,6
986722,986420,6
987730,987420,6
988782,988419,6
989687,989420,6
990691,990419,6
991704,991418,6
992704,992419,6
993691,993418,6
994743,994418,6
995719,995418,6
996744,996418,6
997723,997417,6
998708,998418,6
999694,999417,6
1000741,1000416,6
1001687,1001417,6
1002698,1002416,6
1003704,1003416,6
1004686,1004416,6
1005718,1005416,6
1006762,1006415,6
1007711,1007415,6
1008702,1008415,6
1009751,1009414,6
1010698,1010415,6
1011706,1011414,6
1012699,1012414,6
1013696,1013414,6
1014689,1014413,6
1015792,1015413,6
1016726,1016413,6
1017754,1017413,6
1018728,1018412,6
1019732,1019413,6
1020716,1020412,6
1021788,1021411,6
1022733,1022412,6
1023689,1023411,6
1024715,1024411,6
1025713,1025411,6
1026709,1026411,6
1027783,1027410,6
1028715,1028410,6
1029732,1029410,6
1030778,1030409,6
1031742,1031410,6
1032723,1032409,6
1033725,1033409,6
1034729,1034409,6
1035731,1035409,6
1036756,1036408,6
1037711,1037408,6
1038727,1038408,6
1039783,1039407,6
1040712,1040408,6
1041711,1041407,6
1042772,1042407,6
1043720,1043407,6
1044712,1044406,6
1045733,1045406,6
1046723,1046406,6
1047711,1047406,6
1048726,1048405,6
1049673,1049406,6
1050673,1050405,6
1051752,1051404,6
1052691,1052405,6
1053680,1053404,6
1054680,1054404,6
1055681,1055404,6
1056670,1056404,6
1057733,1057403,6
1058687,1058403,6
1059684,1059403,6
1060735,1060402,6
1061674,1061403,6
1062678,1062402,6
1063748,1063402,6
1064668,1064402,6
1065677,1065401,6
1066673,1066401,6
1067674,1067401,6
1068667,1068401,6
1069728,1069400,6
1070683,1070401,6
1071683,1071400,6
1072735,1072399,6
1073665,1073400,6
1074665,1074399,6
1075694,1075399,6
1076674,1076399,6
1077681,1077399,6
1078719,1078398,6
1079683,1079399,6
1080672,1080398,6
1081746,1081397,6
1082664,1082398,6
1083679,1083397,6
1084710,1084397,6
1085668,1085397,6
1086669,1086397,6
1087684,1087396,6
1088681,1088396,6
1089666,1089396,6
1090715,1090395,6
1091668,1091395,6
1092670,1092395,6
1093728,1093395,6
1094668,1094394,6
1095669,1095394,6
1096667,1096394,6
1097668,1097393,5
1098666,1098394,5
1099729,1099393,5
1100676,1100393,5
1101667,1101393,5
1102719,1102392,5
1103666,1103392,5
1104667,1104392,5
1105727,1105392,5
1106666,1106391,4
1107666,1107392,4
1108662,1108391,4
1109670,1109390,4
1110681,1110391,4
1111728,1111390,5
1112666,1112390,4
1113663,1113390,4
1114718,1114390,4
1115672,1115389,4
1116664,1116389,4
1117676,1117389,4
1118679,1118388,4
1119680,1119389,4
1120722,1120388,4
1121656,1121388,4
1122656,1122388,4
1123718,1123388,4
1124655,1124387,5
1125656,1125387,4
1126701,1126387,4
1127668,1127386,4
1128651,1128387,4
1129680,1129386,4
1130650,1130386,5
1131649,1131386,4
1132673,1132385,4
1133700,1133385,4
1134648,1134385,4
1135685,1135385,4
1136717,1136384,4
1137654,1137385,4
1138667,1138384,5
1139672,1139383,4
1140671,1140384,5
1141688,1141383,5
1142730,1142383,5
1143678,1143383,5
1144674,1144383,5
1145718,1145382,5
1146668,1146382,4
1147723,1147382,5
1148676,1148381,5
1149656,1149382,5
1150681,1150381,5
1151673,1151381,5
1152655,1152381,5
1153671,1153380,5
1154713,1154380,5
1155661,1155380,5
1156680,1156380,5
1157708,1157379,5
1158664,1158380,4
1159672,1159379,5
1160667,1160378,4
1161656,1161378,4
1162670,1162378,4
1163736,1163378,4
1164663,1164377,4
1165689,1165378,4
1166743,1166377,4
1167688,1167377,4
1168739,1168377,4
1169683,1169376,4
1170688,1170376,4
1171699,1171376,4
1172700,1172376,4
1173704,1173375,4
1174696,1174376,4
1175742,1175375,4
1176688,1176374,3
1177692,1177375,3
1178734,1178374,4
1179686,1179374,4
1180685,1180374,3
1181685,1181374,3
1182704,1182373,3
1183687,1183373,3
1184737,1184373,3
1185687,1185372,3
1186702,1186373,3
1187739,1187372,3
1188702,1188372,3
1189694,1189372,3
1190734,1190371,3
1191695,1191371,3
1192688,1192371,3
1193686,1193371,3
1194685,1194370,4
1195687,1195371,4
1196734,1196370,5
1197681,1197369,6
1198693,1198370,7
1199744,1199369,7
1200701,1200369,7
1201688,1201369,7
1202683,1202369,7
1203682,1203368,7
1204702,1204369,7
1205732,1205368,7
1206690,1206367,7
1207705,1207368,7
1208730,1208367,7
1209691,1209367,7
1210669,1210367,7
1211740,1211367,7
1212679,1212366,6
1213682,1213366,6
1214675,1214366,6
1215676,1215365,6
1216684,1216366,6
1217720,1217365,7
1218667,1218365,7
1219675,1219365,6
1220724,1220364,6
1221668,1221364,6
1222687,1222364,6
1223675,1223364,6
1224672,1224363,6
1225685,1225363,6
1226739,1226363,6
1227668,1227362,6
1228684,1228362,6
1229738,1229362,6
1230678,1230362,6
1231696,1231361,6
1232724,1232362,6
1233676,1233361,6
1234675,1234360,6
1235671,1235361,6
1236675,1236360,6
1237653,1237360,6
1238698,1238360,6
1239673,1239360,6
1240672,1240359,6
1241716,1241359,6
1242672,1242359,6
1243681,1243358,6
1244654,1244359,6
1245660,1245358,6
1246650,1246358,6
1247690,1247358,7
1248638,1248357,7
1249639,1249357,7
1250682,1250357,7
1251629,1251357,7
1252638,1252356,7
1253675,1253357,8
1254643,1254356,7
1255656,1255356,7
1256624,1256356,6
1257642,1257355,6
1258622,1258355,6
1259680,1259355,6
1260638,1260355,6
1261634,1261354,6
1262710,1262355,6
1263628,1263354,6
1264638,1264353,6
1265637,1265354,6
1266621,1266353,7
1267650,1267353,7
1268678,1268353,7
1269626,1269353,7
1270625,1270352,6
1271680,1271352,6
1272620,1272352,5
1273628,1273351,5
1274675,1274352,5
1275617,1275351,5
1276634,1276351,5
1277635,1277351,5
1278635,1278350,5
1279635,1279350,6
1280674,1280350,6
1281623,1281350,6
1282612,1282349,6
1283637,1283350,5
1284681,1284349,5
1285630,1285348,5
1286620,1286349,5
1287620,1287348,5
1288620,1288348,5
1289619,1289348,6
1290669,1290348,6
1291641,1291347,6
1292617,1292348,6
1293661,1293347,6
1294627,1294346,6
1295615,1295347,6
1296663,1296346,6
1297633,1297346,6
1298616,1298346,6
1299617,1299346,6
1300615,1300345,6
1301623,1301345,6
1302669,1302345,6
1303639,1303344,6
1304621,1304345,6
1305669,1305344,6
1306628,1306344,6
1307616,1307344,6
1308618,1308343,6
1309637,1309343,6
1310625,1310342,6
1311678,1311343,7
1312615,1312342,6
1313622,1313342,6
1314660,1314342,6
1315626,1315341,6
1316634,1316341,6
1317666,1317341,6
1318616,1318341,6
1319608,1319340,6
1320608,1320341,6
1321644,1321340,6
1322634,1322339,6
1323670,1323340,6
1324618,1324339,6
1325643,1325339,6
1326660,1326339,6
1327627,1327339,6
1328608,1328338,6
1329614,1329338,5
1330622,1330338,5
1331615,1331337,5
1332661,1332338,5
1333623,1333337,5
1334625,1334337,5
1335668,1335337,6
1336614,1336337,6
1337615,1337336,6
1338664,1338336,6
1339631,1339336,6
1340627,1340335,6
1341620,1341336,6
1342631,1342335,6
1343622,1343335,6
1344683,1344335,6
1345626,1345334,6
1346639,1346334,7
1347671,1347334,7
1348619,1348334,6
1349627,1349333,6
1350638,1350334,6
1351619,1351333,6
1352610,1352332,6
1353667,1353333,6
1354626,1354332,6
1355617,1355332,6
1356661,1356332,6
1357619,1357332,6
1358626,1358331,6
1359678,1359331,6
1360635,1360331,6
1361627,1361330,6
1362625,1362331,6
1363624,1363330,6
1364625,1364330,7
1365674,1365330,7
1366622,1366329,7
1367622,1367329,6
1368657,1368329,7
1369615,1369329,6
1370622,1370328,6
1371623,1371329,6
1372619,1372328,6
1373602,1373327,6
1374652,1374328,6
1375628,1375327,6
1376620,1376327,7
1377674,1377327,7
1378623,1378327,6
1379621,1379326,6
1380671,1380327,7
1381620,1381326,7
1382619,1382325,7
1383619,1383326,6
1384608,1384325,6
1385629,1385325,6
1386673,1386325,5
1387631,1387325,6
1388628,1388324,5
1389678,1389324,5
1390615,1390324,6
1391606,1391323,6
1392616,1392324,5
1393607,1393323,5
1394614,1394323,5
1395666,1395322,5
1396614,1396322,5
1397596,1397322,5
1398647,1398321,6
1399626,1399322,6
1400613,1400321,6
1401646,1401321,6
1402613,1402321,6
1403612,1403320,6
1404590,1404320,6
1405623,1405320,6
1406642,1406320,6
1407690,1407319,5
1408639,1408320,5
1409640,1409319,5
1410688,1410318,5
1411649,1411319,5
1412635,1412318,5
1413634,1413318,5
1414619,1414318,5
1415636,1415318,5
1416688,1416317,5
1417630,1417317,5
1418634,1418317,5
1419683,1419316,5
1420633,1420317,5
1421634,1421316,5
1422681,1422316,5
1423624,1423316,5
1424633,1424316,5
1425632,1425315,5
1426587,1426315,5
1427615,1427315,5
1428684,1428314,5
1429641,1429315,6
1430634,1430314,6
1431665,1431314,6
1432597,1432314,6
1433633,1433313,6
1434638,1434313,6
1435642,1435313,6
1436615,1436313,6
1437645,1437312,6
1438640,1438313,6
1439634,1439312,6
1440640,1440311,6
1441677,1441312,6
1442634,1442311,6
1443619,1443311,6
1444649,1444311,7
1445578,1445311,7
1446596,1446310,7
1447626,1447310,7
1448605,1448310,7
1449693,1449309,7
1450633,1450310,7
1451633,1451309,8
1452645,1452309,8
1453693,1453309,8
1454620,1454308,7
1455634,1455308,7
1456616,1456308,8
1457631,1457308,8
1458635,1458307,8
1459663,1459308,8
1460584,1460307,7
1461624,1461306,8
1462671,1462307,8
1463613,1463306,8
1464637,1464306,7
1465692,1465306,7
1466618,1466306,7
1467635,1467305,7
1468608,1468306,7
1469633,1469305,6
1470684,1470304,6
1471637,1471305,6
1472616,1472304,6
1473622,1473304,7
1474644,1474304,6
1475616,1475304,6
1476631,1476303,6
1477640,1477303,6
1478620,1478303,7
1479612,1479302,7
1480667,1480302,7
1481635,1481302,7
1482624,1482302,7
1483685,1483301,7
1484610,1484301,7
1485604,1485301,7
1486654,1486300,7
1487616,1487301,7
1488609,1488300,7
1489626,1489300,7
1490632,1490300,7
1491630,1491299,7
1492665,1492299,7
1493605,1493299,8
1494625,1494299,7
1495687,1495298,7
1496625,1496299,7
1497624,1497298,7
1498608,1498297,7
1499608,1499298,6
1500622,1500297,7
1501685,1501297,7
1502605,1502297,7
1503620,1503297,8
1504673,1504296,7
1505611,1505297,7
1506622,1506296,7
1507683,1507295,7
1508593,1508296,7
1509592,1509295,7
1510584,1510295,7
1511577,1511295,7
1512577,1512295,7
1513655,1513294,7
1514594,1514294,7
1515572,1515294,7
1516623,1516293,7
1517590,1517294,8
1518580,1518293,7
1519585,1519293,7
1520580,1520293,7
1521588,1521292,7
1522624,1522292,7
1523589,1523292,7
1524578,1524292,7
1525632,1525291,7
1526573,1526292,7
1527580,1527291,7
1528640,1528290,7
1529589,1529291,7
1530585,1530290,7
1531595,1531290,7
1532588,1532290,7
1533585,1533290,7
1534639,1534289,7
1535575,1535289,7
1536569,1536289,7
1537628,1537288,7
1538568,1538289,7
1539574,1539288,6
1540566,1540288,6
1541584,1541288,7
1542585,1542287,7
1543639,1543287,6
1544584,1544287,6
1545577,1545287,6
1546630,1546286,6
1547598,1547287,6
1548594,1548286,6
1549646,1549285,6
1550592,1550286,6
1551574,1551285,6
1552592,1552285,6
1553584,1553285,6
1554594,1554285,6
1555649,1555284,6
1556592,1556285,6
1557593,1557284,6
1558622,1558283,6
1559580,1559284,6
1560570,1560283,6
1561591,1561283,6
1562591,1562283,6
1563591,1563283,6
1564632,1564282,6
1565570,1565282,6
1566590,1566282,6
1567635,1567281,6
1568568,1568282,6
1569590,1569281,7
1570618,1570281,7
1571577,1571281,7
1572567,1572280,8
1573587,1573280,8
1574588,1574280,8
1575576,1575280,8
1576641,1576279,8
1577588,1577279,8
1578568,1578279,7
1579639,1579278,7
1580586,1580278,7
1581587,1581278,8
1582575,1582278,8
1583564,1583277,8
1584586,1584278,8
1585573,1585277,8
1586625,1586276,8
1587582,1587277,8
1588590,1588276,8
1589633,1589276,8
1590563,1590276,8
1591590,1591276,8
1592611,1592275,8
1593561,1593276,8
1594575,1594275,8
1595577,1595274,8
1596578,1596275,8
1597570,1597274,8
1598610,1598274,8
1599578,1599274,8
1600630,1600274,7
