3879,2247,2856,0
4825,3594,3858,8
5798,4593,4857,8
6782,5593,5855,8
7770,6592,6850,8
8763,7591,7862,8
9756,8591,8847,8
10749,9590,9836,8
11744,10590,10839,8
12741,11589,11854,8
13736,12589,12830,8
14735,13589,13860,8
15731,14588,14828,8
16729,15588,15838,8
17726,16587,16827,8
18724,17587,17832,8
19722,18586,18833,8
20721,19586,19848,8
21720,20585,20838,8
22719,21584,21852,8
23719,22584,22862,8
24719,23583,23854,8
25719,24583,24856,8
26719,25582,25856,8
27721,26582,26892,8
28722,27581,27891,8
29723,28580,28873,8
30725,29581,29895,8
31726,30580,30889,8
32726,31580,31869,8
33726,32579,32858,7
34727,33579,33863,7
35727,34578,34865,7
36729,35577,35889,7
37729,36577,36864,8
38729,37576,37863,8
39729,38576,38871,8
40730,39575,39889,8
41730,40574,40866,8
42730,41574,41880,8
43730,42573,42867,8
44730,43573,43876,8
45731,44573,44875,8
46731,45573,45874,8
47731,46572,46865,8
48730,47571,47865,8
49730,48571,48862,8
50730,49570,49871,8
51728,50570,50833,8
52727,51569,51834,8
53725,52569,52833,8
54724,53568,53830,8
55722,54567,54830,8
56721,55567,55828,8
57719,56566,56824,8
58719,57566,57856,8
59719,58565,58844,8
60717,59566,59822,8
61715,60565,60815,8
62714,61564,61824,8
63713,62564,62824,8
64713,63563,63850,8
65713,64563,64870,8
66714,65562,65864,8
67714,66562,66849,8
68714,67561,67858,8
69714,68560,68849,8
70714,69560,69868,8
71714,70559,70845,8
72713,71559,71829,8
73712,72558,72826,8
74710,73558,73817,8
75710,74557,74848,8
76710,75557,75855,8
77711,76557,76856,8
78711,77556,77849,8
79710,78556,78839,8
80710,79555,79851,8
81711,80555,80861,8
82711,81554,81850,8
83710,82553,82839,8
84710,83553,83845,8
85709,84552,84832,8
86710,85552,85850,7
87711,86551,86854,7
88710,87550,87846,9
89710,88550,88853,8
90711,89549,89864,8
91711,90550,90860,9
92710,91549,91842,9
93710,92549,92858,9
94710,93548,93856,8
95711,94547,94858,8
96711,95547,95859,8
97710,96546,96829,8
98709,97546,97820,8
99708,98545,98822,7
100708,99545,99819,7
101706,100544,100796,7
102705,101543,101815,7
103703,102543,102795,8
104701,103542,103803,8
105700,104542,104805,8
106698,105542,105793,8
107698,106542,106827,7
108696,107541,107805,9
109695,108540,108816,9
110693,109540,109809,9
111692,110539,110803,9
112690,111539,111808,9
113688,112538,112793,9
114687,113538,113806,9
115686,114537,114822,9
116686,115536,115825,9
117685,116536,116815,9
118684,117535,117815,8
119683,118535,118810,9
120682,119534,119808,9
121682,120534,120821,9
122681,121534,121801,9
123680,122533,122817,9
124679,123533,123798,9
125677,124532,124798,9
126676,125532,125803,9
127677,126531,126832,9
128675,127531,127795,9
129674,128530,128792,9
130674,129529,129835,9
131673,130529,130798,9
132673,131528,131827,9
133672,132528,132785,9
134672,133527,133830,9
135671,134526,134797,9
136672,135526,135838,9
137673,136526,136839,9
138673,137526,137837,9
139674,138525,138833,9
140674,139525,139832,9
141674,140524,140821,9
142674,141523,141830,9
143675,142523,142830,9
144675,143522,143834,9
145675,144522,144827,9
146675,145521,145826,9
147675,146521,146817,9
148674,147520,147798,9
149672,148519,148785,9
150672,149519,149810,9
151671,150518,150801,9
152670,151519,151798,9
153668,152518,152770,9
154666,153518,153781,9
155664,154517,154768,9
156662,155516,155774,9
157661,156516,156780,9
158660,157515,157779,9
159658,158515,158777,9
160657,159514,159781,9
161655,160514,160768,9
162655,161513,161789,9
163654,162512,162786,9
164653,163512,163783,9
165651,164511,164760,9
166649,165511,165760,9
167649,166511,166779,9
168647,167511,167766,9
169646,168510,168764,9
170645,169509,169781,9
171644,170509,170759,9
172643,171508,171788,9
173642,172508,172761,9
174642,173507,173777,8
175641,174507,174756,8
176639,175506,175753,9
177638,176505,176761,8
178638,177505,177778,8
179639,178504,178782,8
180638,179504,179766,8
181638,180503,180771,8
182638,181504,181771,8
183638,182503,182781,8
184637,183502,183764,8
185636,184502,184767,9
186636,185501,185775,9
187635,186501,186761,8
188635,187500,187757,8
189635,188499,188784,8
190635,189499,189776,8
191635,190498,190787,9
192636,191498,191802,8
193636,192497,192766,8
194637,193497,193795,8
195636,194496,194758,8
196637,195495,195793,8
197638,196496,196801,9
198637,197495,197778,9
199638,198495,198797,9
200637,199494,199764,8
201636,200494,200756,9
202635,201493,201764,8
203635,202492,202771,8
204635,203492,203773,8
205634,204491,204750,8
206634,205491,205772,8
207632,206490,206748,9
208631,207490,207748,8
209630,208489,208747,8
210630,209488,209751,8
211629,210488,210752,8
212628,211488,211743,8
213628,212488,212762,8
214626,213487,213733,8
215625,214487,214752,8
216624,215486,215741,8
217624,216485,216762,8
218623,217485,217742,8
219622,218484,218739,8
220621,219484,219729,8
221621,220483,220752,8
222620,221483,221753,8
223621,222482,222765,8
224620,223481,223739,8
225619,224481,224740,8
226618,225480,225748,8
227618,226481,226745,8
228617,227480,227740,9
229615,228480,228734,9
230614,229479,229743,9
231613,230478,230744,9
232614,231478,231769,9
233615,232477,232783,9
234614,233477,233758,9
235615,234476,234771,9
236616,235475,235784,9
237616,236475,236778,9
238616,237474,237757,9
239616,238474,238774,9
240617,239473,239784,9
241618,240473,240784,9
242618,241473,241776,9
243617,242472,242746,9
244618,243472,243793,9
245619,244471,244774,9
246619,245471,245785,9
247620,246470,246792,9
248621,247470,247783,9
249621,248469,248771,9
250620,249468,249734,9
251618,250468,250723,9
252616,251467,251743,9
253616,252467,252753,9
254614,253466,253732,9
255613,254466,254730,9
256612,255465,255729,9
