982	1
1019	0
1007	1
971	1
1009	0
1008	1
1042	1
1000	1
974	1
989	1
989	1
1002	1
1009	1
983	1
1005	1
1021	1
1022	1
977	1
1023	1
948	1
1007	1
992	1
1001	1
1008	1
990	1
998	1
1009	1
1042	1
1023	1
927	1
1006	1
992	1
999	1
997	1
1007	1
999	1
1011	1
1032	1
951	1
1046	1
966	1
982	1
999	1
1004	1
999	1
1003	1
999	1
1002	1
1052	1
993	1
965	1
988	1
998	1
996	1
1002	1
1042	1
951	1
1017	1
1034	1
947	1
1057	1
948	1
999	1
993	0
1019	1
981	1
1003	1
995	1
1000	1
1004	1
1008	1
1038	1
953	1
1042	1
957	1
952	1
1008	0
1055	0
928	0
1062	0
936	0
1052	0
950	0
1017	0
980	0
1009	0
999	0
1000	0
1000	0
1000	0
996	0
1012	0
1033	0
965	0
1052	0
934	0
1004	0
992	0
1014	0
993	0
1049	0
945	0
1059	0
937	0
1007	0
1055	0
986	1
1017	1
985	1
1017	1
981	1
1007	1
992	1
1059	1
950	1
1048	1
939	1
1012	1
1007	1
982	1
997	1
1050	1
966	1
1037	1
946	1
1013	1
994	1
994	1
999	1
1002	1
992	0
1003	1
1017	1
991	1
1019	1
1024	1
950	1
1052	1
960	1
979	1
1017	0
980	0
1071	0
943	0
1055	1
930	0
1000	0
1005	0
1004	1
1001	1
1010	1
981	1
1005	1
989	0
1024	0
984	1
998	0
1053	0
991	0
975	0
978	0
1081	1
926	1
1053	1
936	1
1003	0
1000	0
1052	0
957	0
995	0
1000	1
991	1
1001	1
1070	1
731	1
991	1
1001	1
1000	1
1008	1
1005	1
986	1
998	1
1001	1
1007	1
1000	1
1010	1
998	1
989	1
1000	1
993	1
999	1
1005	1
1213	1
1001	1
997	1
997	1
1045	1
956	1
990	1
1054	1
1009	1
938	1
1006	1
995	1
997	1
1058	1
950	1
989	1
1009	1
1064	1
935	1
992	1
997	1
1010	1
991	1
1002	1
1019	1
1002	1
1025	1
947	1
1017	1
1002	1
1043	1
946	1
1043	1
947	1
1007	1
1019	1
1024	1
966	1
1042	1
947	1
992	1
1009	1
1009	1
979	1
1007	1
993	1
1001	1
1055	1
951	1
988	1
1009	1
1041	1
968	1
1034	1
964	1
990	1
991	1
1011	1
995	1
1049	1
996	1
946	1
1008	1
997	1
1009	1
985	1
1006	1
992	1
1066	1
936	1
1009	1
1002	1
1036	1
946	1
1065	1
987	1
949	1
1003	1
1008	1
1000	1
1038	1
1023	1
944	1
984	1
1016	1
1009	1
980	1
990	1
1008	1
1051	1
946	1
1007	1
1021	1
995	1
1029	1
962	1
1046	1
1000	1
940	1
1007	1
997	1
1045	1
998	1
966	1
987	1
993	1
998	1
1006	1
989	1
1006	1
1005	1
956	0
996	0
1008	0
995	0
996	0
1041	0
1002	0
963	0
993	0
1007	0
988	0
1064	0
981	0
968	0
1006	0
994	0
996	0
985	0
992	0
1008	0
1042	0
966	0
979	0
1011	0
990	0
999	0
1060	0
993	0
946	0
999	0
1008	0
991	0
1067	0
1011	0
1025	1
957	1
991	1
992	1
1018	1
993	1
995	1
1057	1
959	1
991	1
1013	1
987	1
993	1
1051	1
1000	1
956	1
1001	1
996	1
999	1
1043	1
956	1
1042	1
959	1
995	1
992	1
1004	1
991	1
1013	1
1051	1
940	1
995	1
1017	1
986	1
1015	1
1005	1
998	1
1034	1
965	1
1044	1
1004	1
934	1
1009	1
1052	1
1004	1
927	1
1011	1
991	1
1006	1
1001	1
1041	1
948	1
999	1
1003	1
1004	1
1002	1
989	1
1004	1
994	1
1055	1
1016	1
974	1
958	1
997	1
1006	1
1003	1
1043	1
999	1
955	1
1009	1
989	1
997	1
1058	1
956	1
983	1
990	1
1020	1
981	1
995	1
1009	1
996	1
1054	0
1007	0
951	0
979	1
1006	1
1000	0
1045	0
998	1
955	0
1003	0
1009	1
978	1
1071	1
940	1
1011	1
979	1
1010	1
998	1
991	1
1018	1
980	1
1006	1
1051	1
989	1
969	1
988	1
1010	1
1037	1
1003	1
949	1
1010	1
986	1
1011	1
1040	1
900	1
1011	0
988	0
1000	0
1009	0
989	0
999	0
1011	0
986	0
1064	0
947	0
1044	0
945	0
1006	0
1055	0
1002	0
955	0
989	0
1003	0
994	0
1057	0
945	0
1010	0
991	0
1014	0
977	0
1000	0
1021	0
1033	0
945	0
1064	0
934	0
1108	0
947	1
1010	1
1033	1
964	1
1041	1
951	1
993	1
1002	1
1061	1
938	1
984	1
999	1
1007	1
1011	1
981	1
1002	1
946	1
1052	0
1010	0
957	0
1051	0
930	0
998	0
1051	0
948	0
1072	0
935	0
993	0
1017	0
1051	0
941	0
996	0
1000	0
991	0
999	0
1001	0
993	0
1008	0
999	0
998	0
1045	0
967	0
1044	0
949	0
1006	0
989	0
1045	0
1008	0
955	0
988	0
1040	0
949	0
1010	0
991	0
1007	0
994	0
1016	0
981	0
1008	0
991	0
1008	0
1045	0
954	0
1051	0
946	0
992	0
1008	0
1018	0
981	0
1052	0
999	0
990	0
949	0
1007	0
1019	0
982	0
997	0
992	0
1010	0
1009	0
981	0
1008	0
1044	0
955	0
1041	0
950	0
995	0
1002	0
1021	0
996	0
1044	0
1001	0
1005	0
937	0
999	0
1002	0
997	0
1020	0
980	0
1009	0
990	0
1072	0
944	0
1002	0
1034	0
962	0
1045	0
941	0
999	0
1001	0
1018	0
1032	0
1001	0
1007	0
958	0
983	0
1005	0
993	0
997	0
1007	0
997	0
1008	0
1003	0
1044	0
945	0
1016	0
1037	0
1019	0
951	0
970	0
1006	0
1016	0
1038	0
998	0
945	0
1002	0
1050	0
946	0
1001	0
998	0
991	0
1001	0
1001	0
997	0
1001	0
1022	0
986	0
1052	0
1002	0
958	0
1007	0
980	0
1008	0
1051	0
962	0
1038	0
947	0
1053	0
1004	0
941	1
998	0
1001	0
999	0
1027	0
980	0
994	0
1002	0
994	0
1049	0
1012	0
937	0
1011	0
1002	0
1009	0
1029	0
956	0
1059	0
945	0
1043	0
940	0
999	0
1017	0
989	0
1001	0
1001	0
991	0
1008	0
1003	0
999	0
997	0
1012	0
1029	0
974	0
1046	0
937	0
997	0
1009	0
1033	0
994	0
1004	0
957	0
988	0
1007	0
1014	0
987	0
1011	0
986	0
1050	0
962	0
990	0
994	0
1005	0
1042	0
966	0
1034	0
957	0
989	0
1001	0
1006	0
999	0
1046	0
1011	0
989	0
958	0
1004	0
997	0
988	0
1004	0
992	0
1055	0
947	0
999	0
999	0
1052	0
949	0
1054	0
952	0
1001	0
1001	0
998	0
994	0
1053	0
995	0
1010	0
936	0
1000	0
999	0
1003	0
999	0
1018	0
1001	0
977	0
1000	0
1007	0
1012	0
1041	0
947	0
1051	0
939	0
1016	0
983	0
994	0
1066	0
992	0
1003	0
944	0
1001	0
999	0
999	0
1007	0
1003	0
990	0
998	0
997	0
1002	0
1019	0
1008	0
1045	0
977	0
967	0
982	0
1000	0
1007	0
1054	0
998	0
952	0
1001	0
1033	0
955	0
1002	0
999	0
1009	0
977	0
1007	0
989	0
1020	0
988	0
992	0
1053	0
1009	0
956	0
993	0
1007	0
988	0
1043	0
973	0
1044	0
932	0
1047	0
959	0
990	0
1006	0
991	0
1064	0
954	0
987	0
995	0
1005	0
993	0
1073	0
980	0
969	0
989	0
988	0
1011	0
1059	0
944	0
1042	0
956	0
1042	0
948	0
1011	0
989	0
994	0
997	0
1062	0
951	0
1005	0
992	0
996	0
998	0
1018	0
1030	0
953	0
1046	0
947	0
1007	0
999	0
1044	0
1010	0
987	0
956	0
1008	0
984	0
1006	0
995	0
1016	0
990	0
989	0
998	0
1014	0
1005	0
993	0
1056	0
952	0
1045	0
938	0
1000	0
997	0
1008	0
995	0
1043	0
1002	0
1001	0
944	0
1009	0
1016	0
976	0
1016	0
996	0
997	0
1001	0
998	0
989	0
1052	0
950	0
1068	0
947	0
990	0
1010	0
990	0
1010	0
1031	0
1011	0
989	0
959	0
987	0
1021	0
981	0
998	0
999	0
1009	0
991	0
1020	0
1006	0
978	0
1043	0
963	0
1056	0
940	0
1008	0
976	0
1012	0
1042	0
1009	0
996	0
941	0
1018	0
992	0
1042	0
955	0
993	0
995	0
999	0
1009	0
990	0
1000	0
1017	0
1034	0
1008	0
945	0
1011	0
988	0
1010	0
1033	0
1000	0
953	0
1002	0
1063	0
938	0
1008	0
1033	0
947	0
1011	0
1008	0
986	0
995	0
1018	0
991	0
1041	0
999	0
970	0
977	0
1010	0
989	0
1052	0
953	0
1049	0
945	0
1051	0
968	0
979	0
1000	0
1000	0
1007	0
997	0
1020	0
991	0
991	0
993	0
1049	0
1017	0
931	0
999	0
1000	0
1022	0
1037	0
938	0
1062	0
947	0
1041	0
971	0
977	0
1019	0
991	0
990	0
998	0
1003	0
1004	0
1002	0
988	0
1018	0
988	0
1067	0
953	0
1026	0
949	0
1004	0
998	0
1052	0
994	0
999	0
967	0
990	0
987	0
1015	0
1006	0
990	0
1008	0
998	0
1002	0
994	0
1012	0
1001	0
1050	0
938	0
1050	0
943	0
998	0
1016	0
1005	0
1001	0
1048	0
991	0
985	0
1000	0
965	0
993	0
999	0
1001	0
989	0
1001	0
1015	0
1001	0
1001	0
1053	0
927	0
1050	0
947	0
1009	0
990	0
1022	0
1028	0
1049	1
1009	1
1006	1
930	1
1008	1
952	0
989	0
999	0
1010	0
993	0
1004	0
1015	0
988	0
1009	0
1031	0
964	0
1041	0
952	0
990	0
1018	0
1001	0
1031	0
1012	0
1007	0
936	0
1011	0
998	0
991	0
1012	0
995	0
1001	0
1001	0
972	0
1008	0
994	0
1012	0
1055	0
1000	0
954	0
993	0
982	0
1013	0
1045	0
1000	0
956	0
990	0
1044	0
957	0
1007	0
983	0
1006	0
992	0
1021	0
986	0
1001	0
1009	0
979	0
1053	0
1021	0
927	0
1017	0
980	0
1000	0
1055	0
961	0
1035	0
954	0
1043	0
967	0
991	0
993	0
997	0
1008	0
998	0
998	0
1013	0
993	0
987	0
1069	0
1003	0
924	0
1020	0
994	0
989	0
1068	0
929	0
1051	0
947	0
1064	0
988	0
966	0
990	0
991	0
1007	0
993	0
999	0
1025	0
991	0
990	0
997	0
1003	0
1061	0
935	0
1063	0
930	0
1014	0
995	0
1061	0
981	0
965	0
1033	0
999	0
948	0
1008	0
1010	0
981	0
1007	0
990	0
1012	0
988	0
1000	0
1001	0
1051	0
964	0
1036	0
943	0
1000	0
1004	0
1003	0
999	0
1055	0
989	0
999	0
950	0
1016	0
989	0
994	0
1012	0
993	0
1012	0
989	0
1009	0
985	0
1057	0
938	0
1061	0
947	0
991	0
1020	0
989	0
1000	0
1041	0
1000	0
1000	0
950	0
1006	0
1011	0
989	0
1007	0
984	0
1007	0
991	0
998	0
1009	0
1016	0
1026	0
974	0
1045	0
946	0
983	0
1006	0
989	0
1057	0
1014	0
1001	0
947	0
980	0
1008	0
1012	0
994	0
1009	0
982	0
1017	0
982	0
1008	0
1000	0
1006	0
1037	0
1010	0
941	0
998	0
1015	0
1005	0
1026	0
1009	0
964	0
986	0
1041	0
965	0
1025	0
968	0
982	0
1001	0
996	0
1018	0
991	0
988	0
1002	0
1053	0
998	0
956	0
990	0
1008	0
1011	0
1042	0
953	0
1053	0
949	0
1044	0
947	0
1046	0
944	0
1007	0
1012	0
1003	0
980	0
996	0
1004	0
996	0
1048	0
1021	0
926	0
1023	0
977	0
1019	0
1041	0
939	0
1021	0
982	0
1067	0
928	0
1048	0
948	0
1000	0
1001	0
1008	0
990	0
1006	0
1014	0
978	0
1011	0
1018	0
1024	0
951	0
1066	0
931	0
1015	0
988	0
1046	0
965	0
1044	0
947	0
1061	0
926	0
1020	0
987	0
1012	0
982	0
1014	0
984	0
998	0
1010	0
990	0
1053	0
948	0
1051	0
964	0
990	0
990	0
1007	0
1012	0
1034	0
999	0
1020	0
926	0
1017	0
1001	0
983	0
1004	0
1012	0
998	0
992	0
994	0
995	0
1070	0
949	0
1032	0
945	0
1014	0
1006	0
1053	0
946	0
1034	0
1000	0
1000	0
955	0
997	0
1012	0
982	0
1007	0
1009	0
989	0
1008	0
990	0
1020	0
1000	0
1027	0
954	0
1041	0
948	0
998	0
1010	0
1061	0
977	0
1005	0
1017	0
946	0
1030	0
1014	1
991	1
1017	1
992	1
1009	1
980	1
1003	1
1018	1
996	1
999	1
1042	1
1012	1
936	1
990	1
1019	1
987	1
1065	1
979	1
963	1
989	1
1042	1
976	1
973	1
1012	1
991	1
997	1
1019	1
987	1
991	1
1000	1
1003	1
1048	1
1009	1
948	1
989	1
1010	1
1009	1
1042	1
963	1
1028	1
944	1
1060	1
949	1
1010	1
981	1
999	1
1001	1
1012	1
1013	1
992	1
996	1
982	1
1055	1
1004	1
950	1
989	1
1009	1
1010	1
1039	1
948	1
1049	1
939	1
1051	1
949	1
1001	1
1005	1
995	1
997	1
1000	1
1008	1
1017	1
994	1
989	1
1015	1
980	1
1063	1
934	0
1045	0
1022	0
954	1
999	1
1044	1
980	1
999	1
953	1
997	1
997	1
1002	1
996	1
999	1
1005	1
1007	1
988	1
999	1
1001	1
1000	1
1052	1
966	1
1032	1
968	1
1040	1
938	1
1016	1
1001	1
1044	1
998	1
990	1
946	1
1020	1
999	1
981	1
1020	1
989	1
1010	1
1001	1
993	1
1006	1
1040	1
938	1
1062	1
950	1
986	1
1000	1
1007	1
991	1
1051	1
1006	1
1005	1
947	1
1009	1
990	1
990	1
1011	1
1008	1
999	1
982	1
999	1
1013	1
1013	1
1034	1
945	1
1063	1
947	1
980	1
1009	1
1010	1
1033	1
1020	1
978	1
959	1
993	1
996	1
1019	1
988	1
1009	1
988	1
995	1
1006	1
989	1
1010	1
1018	1
1048	1
996	1
937	1
1010	1
979	1
1016	1
1044	1
1004	1
963	1
987	1
1037	1
952	1
993	1
1019	1
983	1
1006	1
989	1
1010	1
992	1
1007	1
1010	1
1034	1
1006	1
1000	1
938	1
1009	1
1008	1
1043	1
944	1
1044	1
948	1
1063	1
934	1
1021	1
980	1
1010	1
1009	1
1000	1
986	1
1013	1
991	1
988	1
1062	1
1004	1
950	1
1034	1
967	1
988	1
1044	1
954	1
1065	1
931	1
1049	1
967	1
980	1
999	1
1000	1
1000	1
1017	1
980	1
1006	1
1013	1
989	1
1006	1
1012	1
1042	1
955	1
1027	1
944	1
1029	1
999	1
1024	1
1018	1
1003	1
923	1
1019	1
991	1
1012	1
980	1
1010	1
1005	1
991	1
1010	1
992	1
988	1
1006	1
1062	0
950	1
1033	1
964	1
990	1
994	1
1011	1
993	1
1062	1
982	1
998	1
968	1
987	1
999	1
993	1
1009	1
989	1
1010	1
989	1
1001	1
1009	1
1042	1
948	1
1064	1
943	1
990	1
1001	1
1008	1
1008	1
1038	1
1004	1
1000	1
947	1
1001	1
1008	1
983	1
997	1
1010	1
992	1
1005	1
992	1
1017	1
988	1
1054	1
946	1
1046	1
1016	1
950	1
988	1
990	1
1061	1
988	1
1001	1
952	1
997	1
1016	1
989	1
1010	1
991	1
1009	1
991	1
990	1
998	1
998	1
1011	1
1061	1
981	1
954	1
1064	1
925	1
1010	1
1051	1
1005	1
942	1
1019	1
1027	1
973	1
994	1
978	1
998	1
1010	1
1009	1
979	1
1012	1
988	1
1019	1
980	1
1059	1
941	1
1060	1
948	1
1000	1
1063	1
935	1
1044	1
957	1
1062	1
946	1
977	1
1002	1
996	1
1020	0
1007	0
979	0
993	0
1007	0
996	1
1008	1
1061	1
929	1
1061	1
935	1
999	1
1064	1
955	1
1033	1
946	1
1062	1
948	1
1009	1
989	1
989	1
1009	1
999	1
991	1
1009	1
989	1
1000	1
1017	1
1008	1
1036	1
946	1
1052	1
957	1
1007	1
979	1
1054	1
998	1
1002	1
947	1
992	1
1009	1
989	1
1010	1
990	1
997	1
1010	1
990	1
1018	1
1053	1
926	1
1070	1
951	1
1031	1
948	1
1012	1
987	1
1004	1
1009	1
1057	1
1000	1
999	1
927	1
1017	1
988	1
1003	1
1016	1
985	1
1006	1
980	1
1019	1
1031	1
1004	1
953	1
1054	1
947	1
1001	1
1010	1
986	1
1002	1
1042	1
1000	1
1016	1
939	1
999	1
1012	1
997	1
1000	1
1001	1
988	1
991	1
999	1
1017	1
996	1
1038	1
955	1
1055	1
958	1
986	1
1012	1
980	1
1064	1
989	1
1000	1
948	1
1000	1
1009	1
988	1
1008	1
993	1
997	1
1018	1
981	1
1007	1
1010	1
991	1
1059	1
981	1
957	1
1009	1
990	1
1003	1
1040	1
1010	1
949	1
998	1
1061	1
940	1
988	1
1001	1
1005	1
1005	1
987	1
1011	1
1009	1
980	1
1009	1
1059	1
978	1
947	1
1010	1
998	1
999	1
1046	1
970	1
1035	1
947	1
1061	1
947	1
980	1
1001	1
1021	1
988	1
997	1
1008	1
1035	1
957	1
1002	1
1042	1
1000	1
944	1
1002	1
1008	1
993	1
1050	1
957	1
1043	1
965	1
1052	1
947	1
979	1
1000	1
1010	1
998	1
1000	1
991	1
1013	1
1037	1
948	1
1020	1
1018	1
1037	1
935	1
1054	1
939	1
1008	1
1003	1
1054	1
1006	1
978	1
966	1
984	1
1006	1
990	1
998	1
1018	1
981	1
1006	1
989	1
1006	1
1008	1
991	1
1059	1
939	1
1061	1
948	1
1007	1
1001	1
987	1
1019	1
1025	1
1008	1
999	1
939	1
1012	1
989	1
1004	1
1008	1
979	1
1008	1
1002	1
998	1
1001	1
1042	1
966	1
1041	1
937	1
1018	1
981	0
1020	1
980	1
1070	1
991	1
989	1
950	1
1008	1
1003	1
997	1
1000	1
998	1
990	1
1020	1
989	1
997	1
1009	1
1035	1
972	1
1032	1
942	0
999	0
996	0
1001	0
1073	0
1004	0
993	1
947	0
980	0
1001	0
1021	1
990	1
999	1
1062	1
947	1
979	1
1000	1
1004	1
1000	1
1046	1
1001	1
974	1
983	1
993	1
1003	1
1065	1
980	1
955	1
1007	1
1039	1
969	1
975	1
1010	1
1008	1
989	1
1045	1
946	1
999	1
1009	1
998	1
1051	1
991	1
948	1
1008	1
1000	1
990	1
1070	1
936	1
1055	1
937	1
1070	1
939	1
999	1
998	1
1000	1
989	1
1008	1
1008	1
985	1
1028	1
980	1
1043	1
1019	1
926	1
1003	1
1000	1
1006	1
1042	1
969	1
1038	1
938	1
1053	1
948	1
1018	1
982	1
1010	1
985	1
1023	1
978	1
1018	1
984	1
1007	1
1006	1
993	1
1051	1
954	1
1055	1
947	1
985	1
1006	1
1039	1
1010	1
991	1
973	1
979	1
1009	1
991	1
999	1
1008	1
1010	1
989	1
1001	1
1010	1
977	1
1009	1
1043	1
966	1
1043	1
940	1
1017	1
980	1
1017	1
991	1
1047	1
996	1
998	1
948	1
1016	1
999	1
1048	1
954	1
982	1
1000	1
1005	1
1011	1
983	1
1051	1
945	1
1055	1
947	1
1008	1
990	1
999	1
998	1
1053	1
997	1
1001	1
950	1
1015	1
995	1
981	1
1069	1
930	1
1021	1
980	1
1002	1
1012	1
992	1
1055	1
946	1
1060	1
927	1
999	1
1002	1
998	1
1057	1
1013	1
997	1
929	0
1000	0
1019	1
984	1
1006	1
1010	1
981	1
997	0
996	0
1025	0
979	1
1016	1
1055	1
987	1
968	0
971	1
999	0
1005	0
1055	0
993	0
972	1
991	1
1034	1
956	1
1000	1
991	1
999	1
1022	1
985	1
1001	1
999	1
1001	1
999	1
1046	1
998	1
955	1
997	1
999	1
1002	1
1052	1
953	1
1044	1
939	0
1071	1
940	1
991	1
997	1
1007	1
992	1
1026	1
992	1
1005	1
991	1
987	1
1058	1
992	1
946	1
1018	1
979	0
1008	0
1043	0
956	0
1050	0
963	0
1029	1
954	1
992	0
1074	0
946	1
982	1
1007	1
989	1
1007	1
999	1
1004	0
1006	1
988	1
1057	1
953	1
1055	1
938	1
1003	1
993	1
1045	1
1009	0
1011	1
936	1
1003	1
987	1
1051	1
958	1
999	1
1000	1
1000	1
989	1
998	1
1000	1
1000	1
1053	1
952	1
1056	1
957	1
1000	1
980	1
1007	1
1008	1
1034	1
1001	1
1018	1
940	1
995	1
1023	1
971	1
1013	1
986	1
1008	1
989	1
1004	1
997	1
1050	1
947	1
1053	1
966	1
990	1
991	1
1007	1
991	1
1051	1
1001	1
1000	1
948	1
1000	1
1008	1
1009	1
989	1
1010	1
989	1
998	1
993	1
1016	1
1007	1
1030	1
951	1
1047	1
966	1
987	1
991	1
1005	1
1002	1
1060	1
981	1
958	1
988	1
1024	1
986	1
990	1
1017	1
981	1
1019	1
986	1
1004	1
998	1
997	1
1053	1
989	1
960	1
1001	1
988	1
1008	1
1002	1
1052	1
957	1
1007	1
1033	1
948	1
1053	1
947	1
992	1
1010	1
990	1
996	1
1019	1
984	1
999	1
1059	1
990	1
949	1
1005	1
996	1
1001	0
998	0
1016	0
1026	0
955	0
950	0
1116	0
976	1
948	0
1008	0
1007	1
1007	1
954	1
971	0
1006	0
993	0
1053	0
1012	0
942	0
995	0
1001	0
1007	0
999	0
999	0
1055	0
947	0
1006	0
990	0
1058	0
947	0
991	0
999	0
1016	0
991	0
996	0
1004	0
1055	0
989	0
975	0
1044	0
932	0
1095	0
963	1
987	1
1010	1
1053	1
932	1
967	0
987	0
1052	0
944	0
992	0
1021	0
979	0
1003	0
998	0
996	0
1021	0
995	0
1001	0
1034	0
947	0
1051	0
957	0
992	0
1016	0
990	0
1006	0
1055	0
937	0
1054	0
936	0
1029	0
987	0
984	0
1005	0
1003	0
989	0
1007	0
1001	0
990	0
1056	0
943	0
1070	0
931	0
996	0
1001	0
1003	0
999	0
1070	0
978	0
1006	0
937	0
1001	0
1001	0
999	0
1020	0
977	0
1004	0
998	0
999	0
1008	0
1008	0
1030	0
958	0
1045	0
946	0
1001	0
1021	0
979	0
1049	0
948	0
1073	0
979	0
958	0
989	0
1000	0
999	0
1000	0
999	0
1001	0
1000	0
997	0
1001	0
1006	0
1055	0
1010	0
942	0
1005	0
1002	0
983	0
1053	0
959	0
988	0
1018	0
1025	0
965	0
983	0
1001	0
996	0
1010	0
999	0
990	0
1019	0
984	0
996	0
1070	0
991	0
937	0
1001	0
1003	0
1048	0
1019	0
944	0
983	0
999	0
1055	0
954	0
989	0
1001	0
1019	0
997	0
1008	0
999	0
982	0
1008	0
1002	0
1032	0
1004	0
952	0
990	0
1019	0
980	0
1051	0
959	0
999	0
989	0
1071	0
930	0
998	0
1001	0
998	0
1003	0
996	0
1019	0
988	0
1002	0
999	0
997	0
1000	0
1042	0
967	0
1035	0
956	0
997	0
1017	0
1046	0
989	0
1011	0
928	0
1008	0
1001	0
997	0
1001	0
991	0
997	0
1011	0
999	0
989	0
1019	0
980	0
1053	0
955	0
1055	0
956	0
999	0
1000	0
988	0
1017	0
1043	0
982	0
1010	0
941	0
1000	0
1012	0
981	0
1007	0
993	0
1009	0
1010	0
991	0
1006	0
1053	0
938	0
1055	0
962	0
979	0
1009	0
1011	0
981	0
1008	0
1051	0
1010	0
926	0
999	0
1002	0
1010	0
988	0
1010	0
1010	0
989	0
989	0
1000	0
1000	0
1042	0
955	0
1044	0
1007	0
950	0
1001	0
987	0
999	0
1064	0
1010	0
927	0
999	0
1007	0
989	0
1000	0
1002	0
999	0
999	0
999	0
1000	0
1000	0
1005	0
1047	0
999	0
953	0
1013	0
979	0
1008	0
992	0
1051	0
955	0
1020	0
1022	0
957	0
994	0
997	0
1000	0
999	0
1000	0
1000	0
1000	0
1000	0
999	0
1054	0
996	0
949	0
1018	0
978	0
1051	0
948	0
1009	0
1044	0
958	0
1040	0
947	0
1001	0
1000	0
999	0
