1026		
1014		
1001		
994		
990		
1049		
981		
991		
1021		
942		
1071		
991		
1026		
986		
1005		
954		
1000		
981		
1018		
981		
1001		
1017		
987		
994		
998		
999		
1058		
939		
997		
1003		
998		
1007		
1047		
990		
1007		
1001		
990		
960		
1016		
979		
997		
1012		
980		
1002		
995		
1012		
976		
1084		
949		
965		
1052		
972		
990		
1067		
1001		
984		
1016		
1006		
948		
974		
1006		
1016		
993		
987		
1001		
997		
990		
1018		
1010		
965		
1030		
992		
1034		
967		
1054		
978		
998		
1008		
1000		
938		
994		
1006		
999		
1010		
990		
1001		
1006		
1009		
988		
1000		
990		
1016		
1002		
1034		
957		
1040		
1007		
1001		
968		
989		
1007		
1042		
990		
958		
1015		
968		
994		
1007		
1006		
1018		
989		
991		
999		
1017		
1043		
918		
1080		
1001		
989		
956		
992		
1019		
1059		
989		
928		
1019		
999		
1008		
992		
1004		
976		
1009		
988		
984		
1050		
1010		
964		
1060		
999		
1000		
948		
993		
1008		
1036		
1021		
947		
1008		
990		
980		
1001		
991		
1029		
996		
994		
984		
985		
1064		
946		
1021		
978		
1017		
1026		
999		
994		
1010		
980		
960		
1005		
1015		
981		
1015		
984		
1000		
983		
1033		
989		
1001		
1035		
943		
1018		
1000		
993		
1043		
1013		
1017		
983		
987		
1016		
956		
1007		
981		
999		
995		
996		
1022		
990		
995		
1000		
1051		
943		
1005		
991		
993		
1020		
1030		
1002		
1008		
997		
985		
967		
970		
1029		
997		
989		
993		
1000		
996		
1009		
1009		
997		
999		
1000		
1005		
1050		
962		
1048		
989		
1011		
1000		
981		
957		
1000		
988		
1001		
996		
1001		
1006		
990		
999		
972		
1031		
989		
1020		
988		
1053		
932		
1060		
973		
991		
964		
1029		
994		
1022		
983		
987		
959		
1001		
999		
997		
1048		
964		
1026		
991		
1008		
975		
1061		
957		
1058		
998		
1004		
938		
1006		
1020		
1020		
1011		
950		
1011		
980		
1029		
993		
988		
992		
991		
1010		
1013		
976		
1052		
947		
1054		
1000		
1005		
938		
998		
1008		
1044		
996		
962		
997		
999		
1010		
988		
999		
1001		
996		
998		
991		
1014		
1043		
966		
1001		
981		
1018		
1024		
1000		
1010		
1009		
978		
946		
999		
1002		
991		
1007		
1009		
989		
998		
1007		
986		
1004		
1054		
964		
981		
979		
995		
999		
1087		
980		
972		
998		
1036		
913		
1008		
1015		
998		
992		
991		
1017		
1001		
1018		
999		
1050		
939		
991		
1010		
1007		
981		
1071		
991		
995		
1008		
981		
949		
1018		
988		
987		
1003		
1000		
1017		
1000		
988		
1001		
1002		
1002		
993		
1000		
1064		
943		
1049		
996		
996		
992		
1029		
936		
980		
1011		
991		
1005		
1022		
978		
1005		
994		
999		
1000		
1019		
984		
1017		
1046		
928		
1050		
1022		
987		
969		
974		
1019		
1019		
1006		
951		
1001		
989		
999		
1000		
1009		
988		
1005		
1000		
1009		
992		
1052		
937		
1060		
999		
998		
948		
1011		
975		
1060		
1000		
939		
984		
1026		
992		
1001		
1020		
969		
999		
1016		
986		
1010		
1038		
968		
1050		
1004		
976		
948		
1001		
1015		
1047		
993		
954		
993		
1003		
1000		
983		
1030		
1000		
995		
997		
992		
1010		
1043		
944		
998		
1000		
1000		
1056		
1009		
993		
989		
1008		
949		
985		
1008		
998		
991		
1001		
998		
1019		
1005		
979		
1001		
1044		
955		
1005		
995		
999		
1017		
1018		
1024		
991		
1010		
987		
955		
994		
1003		
1006		
985		
975		
1022		
1003		
1008		
984		
1071		
944		
991		
999		
991		
1024		
1045		
988		
993		
1004		
1001		
947		
1016		
983		
1007		
991		
1019		
998		
997		
1001		
991		
1006		
999		
985		
1017		
1049		
918		
1063		
1015		
991		
989		
977		
963		
993		
1021		
997		
988		
995		
1016		
991		
991		
1001		
1019		
988		
1004		
979		
1067		
949		
1055		
996		
990		
960		
999		
991		
1066		
979		
956		
999		
991		
1017		
992		
1013		
984		
1009		
989		
991		
1012		
1037		
959		
1066		
989		
1004		
931		
1002		
1018		
1051		
996		
935		
1014		
986		
1024		
979		
1018		
979		
1013		
991		
1006		
989		
1040		
947		
1068		
1007		
989		
935		
1014		
991		
1054		
996		
958		
1001		
982		
1013		
1026		
976		
1000		
997		
998		
983		
1028		
1047		
939		
999		
1009		
997		
1051		
989		
1005		
982		
1008		
950		
1009		
991		
1011		
984		
999		
1021		
988		
993		
1018		
981		
1049		
946		
1000		
1010		
986		
1010		
1041		
1017		
994		
1007		
992		
945		
1001		
986		
1007		
1014		
992		
1002		
990		
998		
1007		
1055		
935		
998		
1018		
985		
1009		
1037		
999		
1010		
997		
992		
961		
998		
991		
1008		
998		
1011		
986		
994		
997		
1024		
989		
993		
1009		
989		
1028		
968		
1055		
990		
1009		
1008		
1000		
930		
999		
999		
1018		
999		
981		
1000		
1003		
1015		
990		
991		
999		
1023		
991		
1052		
965		
1016		
1005		
1012		
934		
1000		
1014		
1051		
987		
959		
981		
984		
1031		
1005		
966		
1018		
992		
1018		
1008		
979		
1071		
928		
1050		
1017		
992		
931		
997		
1031		
1035		
1001		
951		
981		
996		
1008		
997		
1000		
1005		
1004		
992		
989		
1020		
1042		
956		
1040		
999		
1011		
937		
1009		
998		
1032		
1009		
939		
1010		
1006		
1004		
1005		
974		
1020		
987		
1018		
1012		
976		
1041		
960		
1009		
983		
1011		
1041		
965		
1036		
1015		
945		
976		
1018		
1007		
987		
1006		
999		
977		
1016		
998		
994		
996		
1021		
976		
1001		
1008		
1007		
999		
1043		
996		
977		
1000		
1027		
943		
993		
982		
1026		
1000		
970		
982		
1007		
1010		
982		
1058		
950		
994		
1037		
969		
1037		
1002		
1020		
998		
1001		
989		
938		
999		
1001		
1013		
984		
1011		
986		
1002		
997		
1014		
991		
1011		
986		
998		
1048		
947		
1059		
1010		
998		
980		
1001		
949		
1007		
1001		
1009		
990		
992		
997		
1001		
1008		
1009		
1000		
980		
1004		
1008		
1056		
948		
1028		
1020		
1001		
956		
989		
998		
1032		
1019		
947		
993		
997		
992		
1001		
997		
1000		
1007		
1022		
985		
999		
1030		
965		
1034		
1028		
969		
953		
1004		
0		
1098		
702		
998		
997		
1004		
1008		
1022		
963		
998		
998		
1000		
997		
1061		
957		
1029		
1002		
1001		
948		
1008		
997		
1060		
981		
948		
998		
1006		
1010		
999		
979		
1019		
1011		
989		
1006		
988		
1050		
965		
977		
1013		
988		
1066		
985		
992		
1006		
1001		
957		
992		
991		
998		
1019		
990		
985		
1018		
998		
981		
998		
1070		
940		
1009		
975		
1005		
996		
1059		
998		
987		
1018		
985		
956		
1018		
981		
1008		
994		
1005		
992		
997		
993		
1008		
1058		
949		
990		
1010		
986		
1008		
1041		
993		
1017		
986		
994		
947		
1003		
1008		
1014		
995		
982		
1011		
979		
1039		
997		
1019		
1000		
988		
991		
1064		
940		
1049		
992		
1015		
988		
993		
964		
996		
995		
1000		
1009		
1009		
988		
996		
995		
1018		
994		
998		
1024		
972		
1067		
910		
1047		
996		
1020		
966		
980		
996		
1055		
999		
950		
990		
991		
1009		
1008		
981		
996		
1018		
991		
987		
1018		
1033		
967		
1051		
998		
981		
967		
999		
1001		
1059		
989		
954		
976		
998		
1027		
1000		
984		
996		
989		
1018		
982		
1030		
1022		
968		
1032		
1017		
980		
957		
989		
1018		
1044		
998		
939		
1008		
1008		
981		
998		
998		
1004		
1015		
994		
987		
1000		
1058		
957		
1002		
1001		
985		
1045		
1016		
982		
1009		
989		
967		
990		
1010		
988		
989		
1018		
982		
999		
1006		
1002		
1006		
1032		
949		
1007		
1004		
1011		
1013		
1024		
1008		
1004		
997		
1000		
957		
976		
1001		
1006		
983		
998		
1010		
990		
1010		
986		
1070		
926		
1004		
1006		
999		
1003		
1039		
991		
1019		
983		
1020		
942		
998		
989		
1029		
977		
1006		
1001		
1000		
978		
1015		
1010		
999		
989		
992		
1044		
974		
1054		
992		
988		
1037		
983		
922		
996		
1000		
1019		
999		
980		
1007		
990		
999		
999		
999		
999		
1011		
1007		
1040		
989		
1033		
997		
1021		
906		
1027		
1017		
1020		
1021		
961		
972		
991		
1000		
998		
1000		
1000		
997		
980		
1020		
981		
1070		
940		
1060		
997		
980		
975		
983		
1000		
1076		
966		
992		
982		
1007		
1021		
996		
984		
995		
991		
1009		
998		
1011		
1042		
939		
1055		
991		
1010		
946		
1014		
981		
1046		
1020		
950		
982		
1000		
1006		
1008		
981		
1021		
991		
989		
1005		
988		
1056		
982		
969		
997		
1004		
1056		
1003		
989		
995		
993		
968		
980		
998		
1020		
987		
1001		
1010		
983		
1019		
990		
1018		
1041		
961		
999		
997		
990		
1000		
1048		
989		
1002		
1008		
1022		
924		
1013		
1005		
988		
990		
1001		
991		
1001		
1018		
1000		
1033		
961		
963		
1033		
991		
992		
1069		
995		
984		
1009		
1011		
943		
984		
1008		
997		
999		
1012		
980		
1018		
961		
1043		
999		
982		
999		
1022		
1030		
939		
1047		
1001		
996		
1001		
1030		
934		
981		
1000		
1008		
1011		
996		
996		
1010		
1001		
998		
984		
1031		
983		
999		
1039		
944		
1047		
1013		
988		
955		
999		
1007		
1053		
994		
955		
1002		
996		
973		
1005		
1018		
980		
1003		
1005		
988		
1008		
1069		
920		
1058		
998		
1005		
936		
1009		
1012		
1027		
998		
951		
1002		
1009		
992		
1020		
1000		
968		
999		
1012		
988		
1020		
1034		
953		
1063		
990		
990		
966		
991		
1008		
1038		
1024		
915		
1003		
996		
998		
998		
1009		
993		
1006		
1019		
992		
990		
1053		
963		
990		
1006		
999		
1027		
1028		
973		
994		
1018		
950		
980		
1011		
1009		
987		
1012		
981		
1016		
1014		
967		
999		
1055		
964		
983		
1020		
986		
999		
1062		
985		
1001		
1001		
1011		
951		
1003		
998		
998		
993		
982		
1016		
990		
990		
1020		
1007		
988		
1002		
999		
999		
1016		
1027		
1007		
980		
997		
1001		
949		
1020		
996		
986		
1002		
996		
1010		
962		
1036		
986		
1016		
967		
1017		
979		
1036		
993		
1042		
1007		
971		
1011		
1016		
938		
974		
1008		
1013		
966		
1021		
971		
1021		
977		
999		
1008		
990		
1012		
992		
1043		
947		
1069		
982		
1018		
944		
1010		
992		
1042		
990		
966		
1000		
980		
1001		
1017		
982		
998		
1000		
1019		
997		
1002		
1048		
933		
1068		
987		
1008		
938		
989		
1002		
1048		
1003		
963		
1001		
998		
989		
1007		
1035		
946		
1012		
1025		
1009		
961		
1069		
936		
1072		
969		
998		
942		
1017		
980		
1069		
982		
984		
1011		
980		
1003		
1028		
988		
987		
988		
1015		
1005		
962		
1089		
925		
1020		
959		
1009		
1045		
1010		
988		
990		
1000		
948		
1007		
993		
997		
1017		
1001		
999		
984		
994		
998		
1022		
1049		
939		
1013		
977		
999		
1016		
1031		
1035		
986		
988		
991		
955		
997		
999		
1031		
981		
980		
1019		
979		
1020		
1009		
1023		
991		
973		
1000		
1001		
1012		
1021		
1005		
1017		
994		
984		
949		
999		
991		
1007		
1030		
1010		
968		
1000		
988		
998		
1006		
1002		
1020		
986		
1045		
938		
1051		
992		
1007		
1002		
990		
948		
1020		
1000		
989		
989		
1000		
998		
1021		
996		
988		
1013		
979		
1001		
1020		
1047		
938		
1040		
1047		
987		
930		
1037		
989		
1055		
970		
964		
964		
1047		
1010		
982		
980		
1010		
972		
1016		
1032		
968		
1049		
958		
1014		
1001		
1009		
956		
998		
998		
1035		
999		
957		
989		
997		
1009		
1017		
1000		
1001		
971		
1000		
1001		
1035		
1052		
939		
1040		
1027		
952		
967		
984		
1019		
1047		
998		
930		
999		
999		
1010		
990		
1008		
1007		
987		
1001		
995		
1015		
1031		
978		
977		
1018		
989		
1035		
1016		
983		
997		
1022		
929		
997		
1017		
981		
1007		
1009		
991		
1007		
998		
989		
1011		
1042		
949		
990		
1010		
999		
1016		
1024		
1027		
971		
1017		
1000		
957		
980		
1019		
988		
982		
1008		
990		
1000		
1026		
979		
1059		
961		
991		
988		
1009		
990		
1058		
1009		
991		
987		
1008		
958		
981		
1001		
1010		
1012		
996		
1001		
980		
998		
1008		
997		
1009		
1010		
1000		
1028		
942		
1070		
991		
1008		
984		
1017		
937		
987		
1007		
998		
1013		
982		
1002		
1018		
1011		
970		
1005		
992		
1005		
1007		
1056		
952		
1033		
999		
1016		
940		
1007		
1009		
1032		
1006		
950		
982		
1006		
1012		
979		
1008		
1010		
981		
1008		
1008		
1002		
1031		
958		
1039		
1009		
991		
947		
1019		
979		
1062		
1000		
958		
979		
1003		
1002		
992		
1007		
984		
1001		
999		
1005		
991		
1068		
929		
1052		
998		
1019		
929		
1021		
979		
1046		
1002		
957		
990		
1009		
984		
1017		
990		
990		
1015		
1002		
983		
1005		
1063		
946		
999		
1009		
980		
1045		
1005		
1001		
1007		
1002		
930		
999		
1018		
990		
1000		
1011		
977		
1019		
998		
990		
1016		
1063		
916		
1008		
1001		
992		
1028		
1035		
989		
996		
999		
996		
955		
1009		
1002		
1008		
981		
992		
999		
1008		
1000		
1007		
1037		
948		
995		
1029		
966		
1012		
1042		
1003		
1018		
999		
997		
940		
1008		
990		
1008		
1014		
988		
980		
1007		
992		
1004		
1008		
988		
996		
1009		
1037		
960		
1053		
992		
1002		
1008		
991		
960		
991		
1005		
983		
1000		
1019		
978		
1013		
1005		
981		
1020		
987		
994		
1015		
1031		
958		
1051		
992		
1015		
956		
986		
989		
1044		
1010		
962		
985		
996		
992		
1001		
998		
1008		
1022		
969		
1002		
999		
1068		
937		
1057		
994		
1010		
928		
1022		
997		
1051		
981		
975		
988		
1035		
960		
1027		
971		
1011		
979		
1002		
996		
1033		
1038		
929		
1056		
1014		
997		
953		
976		
1021		
1041		
993		
965		
990		
991		
999		
998		
1008		
1010		
1006		
981		
983		
1021		
1048		
946		
1014		
984		
999		
1046		
991		
999		
1029		
990		
931		
997		
1009		
999		
1000		
1001		
994		
1006		
990		
997		
1023		
1033		
964		
978		
1019		
997		
997		
1054		
983		
1018		
977		
1005		
956		
992		
1000		
1010		
1004		
1000		
986		
994		
996		
997		
1054		
968		
1000		
978		
1008		
998		
1050		
1010		
1000		
986		
1004		
934		
1020		
982		
1024		
983		
992		
1021		
996		
1001		
1007		
985		
1013		
987		
992		
1043		
957		
1044		
999		
996		
1017		
991		
961		
987		
987		
1020		
978		
1019		
987		
1007		
988		
1021		
980		
997		
1027		
976		
1052		
960		
1041		
991		
1005		
966		
980		
1008		
1036		
1013		
946		
998		
998		
988		
999		
1002		
1019		
996		
992		
988		
997		
1055		
956		
1047		
991		
1017		
927		
1023		
983		
1050		
1008		
938		
1014		
1001		
1007		
987		
990		
1001		
1001		
998		
1006		
996		
1043		
951		
1050		
1001		
1005		
949		
1004		
985		
1048		
1001		
958		
987		
1000		
999		
1020		
979		
1007		
1001		
1017		
981		
989		
1070		
946		
994		
999		
1003		
1047		
990		
1008		
988		
1020		
927		
1021		
974		
1024		
998		
973		
1015		
991		
1014		
986		
995		
1053		
943		
1013		
993		
1011		
990		
1053		
989		
1018		
988		
999		
944		
1003		
995		
1020		
992		
992		
989		
1015		
982		
1017		
1043		
949		
1008		
983		
1001		
994		
1069		
1002		
995		
979		
1000		
951		
996		
1008		
1014		
992		
983		
1009		
1010		
988		
1003		
1001		
1000		
997		
1011		
1035		
947		
1050		
991		
997		
974		
1035		
948		
993		
1008		
989		
1008		
1012		
989		
998		
999		
994		
1015		
983		
1016		
1013		
1038		
900		
1104		
958		
1018		
964		
988		
1017		
1032		
1017		
929		
998		
998		
1004		
1000		
1013		
987		
994		
997		
1013		
1012		
1051		
934		
1048		
988		
1020		
931		
1009		
1009		
1029		
1000		
950		
1017		
986		
1021		
985		
1003		
984		
1005		
997		
1004		
1003		
1041		
938		
1065		
1000		
987		
949		
1000		
1008		
1048		
998		
962		
980		
1001		
999		
1007		
999		
1011		
987		
1019		
969		
1003		
1068		
964		
998		
989		
993		
1045		
1008		
1008		
976		
1019		
932		
997		
1030		
970		
1000		
1017		
1002		
978		
1008		
990		
1006		
1044		
946		
1019		
1009		
969		
1008		
1053		
991		
1002		
1005		
990		
975		
1001		
1001		
990		
989		
994		
1008		
1007		
983		
1018		
1038		
946		
1017		
991		
1002		
1009		
1041		
998		
987		
1007		
1008		
933		
1001		
998		
1011		
1000		
983		
1020		
982		
1016		
989		
999		
1007		
1008		
989		
1044		
957		
1042		
1014		
996		
991		
989		
960		
988		
1020		
982		
1008		
986		
1013		
985		
1019		
998		
1018		
966		
1007		
998		
1048		
954		
1052		
999		
987		
957		
998		
1001		
1051		
991		
950		
998		
994		
1004		
1002		
985		
1019		
999		
988		
1012		
1003		
978		
998		
1070		
983		
996		
968		
998		
989		
1044		
998		
956		
999		
999		
1001		
995		
1016		
996		
983		
1014		
983		
1017		
999		
1001		
1041		
989		
1008		
958		
987		
987		
1083		
987		
929		
1019		
1011		
987		
1022		
987		
998		
992		
992		
995		
1011		
1010		
993		
1009		
990		
996		
1053		
982		
1018		
989		
992		
948		
1019		
977		
1000		
1000		
1020		
980		
1029		
989		
1002		
986		
1002		
992		
1023		
988		
989		
1015		
1036		
997		
1016		
980		
1010		
943		
1001		
1020		
1012		
962		
1000		
1002		
997		
997		
1010		
1009		
1028		
948		
1008		
991		
1011		
1046		
993		
1017		
1000		
998		
959		
969		
1009		
998		
989		
1020		
1009		
970		
1008		
1018		
981		
1009		
994		
995		
1011		
1002		
1038		
986		
1011		
997		
1014		
944		
994		
1001		
1003		
1001		
988		
1000		
1001		
990		
1033		
985		
979		
1025		
993		
1001		
989		
1051		
1013		
993		
946		
1010		
1009		
1025		
992		
966		
983		
1005		
1000		
999		
1014		
977		
998		
1019		
998		
1000		
984		
999		
1048		
1017		
989		
959		
1001		
979		
1051		
1001		
948		
1002		
991		
1024		
992		
989		
1002		
990		
1002		
1022		
980		
996		
1034		
1015		
1001		
1018		
