2865,2627,2571,8
3834,3627,3555,8
4814,4628,4543,8
5816,5628,5537,8
6836,6629,6538,8
7869,7630,7545,8
8817,8630,8541,8
9848,9631,9543,8
10813,10631,10539,8
11861,11632,11543,8
12788,12631,12536,8
13836,13632,13537,8
14822,14632,14535,8
15843,15633,15537,8
16779,16634,16530,8
17842,17634,17532,8
18871,18635,18538,8
19882,19635,19545,8
20844,20636,20546,8
21846,21636,21547,8
22844,22637,22547,8
23793,23638,23540,8
24856,24637,24543,8
25832,25638,25542,8
26846,26638,26544,8
27896,27639,27552,8
28816,28639,28548,8
29817,29640,29544,8
30848,30640,30545,8
31859,31641,31548,8
32851,32642,32549,8
33861,33642,33552,8
34791,34643,34544,8
35842,35642,35544,8
36870,36643,36549,8
37849,37643,37550,8
38860,38644,38552,8
39835,39645,39550,8
40883,40645,40555,8
41852,41646,41556,8
42869,42646,42558,8
43838,43647,43556,8
44856,44647,44557,8
45878,45648,45561,8
46875,46648,46563,8
47885,47648,47567,8
48857,48649,48566,8
49896,49649,49571,8
50825,50650,50566,8
51881,51650,51569,8
52858,52651,52568,8
53858,53651,53567,8
54844,54652,54565,8
55853,55653,55564,8
56890,56653,56568,8
57849,57654,57566,8
58882,58653,58569,8
59868,59654,59570,8
60876,60654,60571,8
61835,61655,61567,8
62895,62655,62572,8
63869,63656,63572,8
64883,64657,64574,8
65886,65657,65577,8
66921,66658,66584,8
67855,67658,67580,8
68888,68659,68582,8
69850,69659,69579,8
70916,70659,70584,8
71925,71660,71591,8
72865,72660,72588,8
73845,73661,73583,8
74870,74661,74582,8
75871,75662,75581,8
76873,76662,76581,8
77884,77663,77582,8
78870,78663,78581,8
79810,79664,79572,8
80859,80665,80571,8
81905,81665,81576,8
82851,82665,82574,8
83927,83665,83582,8
84894,84666,84584,8
85874,85666,85584,8
86883,86667,86584,8
87864,87668,87582,8
88851,88668,88579,8
89900,89669,89582,8
90882,90669,90583,8
91853,91670,91580,8
92886,92670,92581,8
93879,93670,93582,8
94892,94670,94584,8
95876,95671,95584,8
96902,96672,96587,8
97863,97672,97584,8
98853,98673,98581,8
99838,99673,99576,8
100871,100674,100576,8
101844,101674,101572,8
102852,102675,102570,8
103882,103676,103573,8
104881,104676,104574,8
105895,105676,105578,8
106863,106676,106577,8
107900,107677,107581,8
108886,108677,108582,8
109909,109678,109587,8
110923,110678,110592,8
111885,111679,111592,8
112890,112680,112593,8
113867,113680,113590,8
114881,114681,114589,8
115857,115681,115586,8
116907,116682,116589,8
117870,117681,117587,8
118912,118682,118592,8
119919,119683,119596,8
120902,120683,120598,8
121890,121684,121597,8
122903,122684,122599,8
123872,123685,123596,8
124883,124685,124595,8
125935,125686,125601,8
126901,126686,126602,8
127840,127687,127594,8
128894,128687,128595,8
129877,129687,129593,8
130895,130688,130594,8
131905,131688,131596,8
132895,132689,132597,8
133910,133689,133600,8
134910,134690,134602,8
135890,135691,135601,8
136918,136691,136604,8
137916,137692,137606,8
138890,138692,138605,8
139920,139693,139608,8
140923,140692,140611,8
