23409,23186.575,23174,5
24411,24186.558,24175,5
25408,25186.541,25174,5
26398,26186.524,26170,5
27398,27186.506,27168,5
28410,28186.489,28170,5
29408,29186.472,29170,5
30421,30186.454,30174,5
31408,31186.437,31174,5
32400,32186.420,32172,5
33431,33186.403,33178,5
34400,34186.385,34175,5
35399,35186.368,35172,5
36421,36186.351,36175,5
37425,37186.333,37179,5
38411,38186.316,38178,5
39422,39186.299,39180,5
40421,40186.281,40182,5
41421,41186.264,41183,5
42412,42186.246,42181,5
43400,43186.229,43177,5
44420,44186.212,44179,5
45422,45186.194,45181,5
46410,46186.177,46180,5
47413,47186.160,47179,5
48424,48186.142,48182,5
49411,49186.125,49180,5
50419,50186.107,50181,5
51429,51186.090,51184,5
52408,52186.073,52181,5
53407,53186.055,53179,5
54427,54186.038,54182,5
55445,55186.020,55189,5
56404,56186.003,56184,5
57445,57185.985,57190,5
58441,58185.968,58194,5
59424,59185.951,59193,5
60427,60185.933,60193,5
61406,61185.916,61187,5
62405,62185.898,62183,5
63415,63185.881,63182,5
64426,64185.863,64184,5
65407,65185.846,65181,5
66418,66185.828,66182,5
67418,67185.811,67182,5
68406,68185.794,68179,5
69405,69185.776,69177,5
70405,70185.759,70175,5
71415,71185.741,71176,5
72417,72185.724,72177,5
73422,73185.706,73182,4
74422,74185.689,74185,4
75429,75185.671,75190,4
76402,76185.654,76186,4
77421,77185.636,77188,4
78408,78185.619,78187,4
79408,79185.601,79185,4
80401,80185.584,80183,4
81408,81185.566,81182,4
82402,82185.549,82181,4
83395,83185.531,83178,4
84411,84185.514,84179,4
85398,85185.496,85177,4
86399,86185.479,86176,4
87399,87185.461,87175,4
88420,88185.444,88180,4
89427,89185.426,89183,5
90424,90185.409,90184,5
91407,91185.391,91181,5
92436,92185.374,92186,5
93436,93185.356,93190,5
94434,94185.338,94192,5
95413,95185.321,95188,5
96416,96185.303,96186,5
97434,97185.286,97189,5
98435,98185.268,98192,5
99435,99185.251,99194,5
100432,100185.233,100195,5
101413,101185.216,101190,5
102436,102185.198,102193,5
103434,103185.181,103194,5
104407,104185.163,104191,4
105406,105185.146,105188,4
106406,106185.128,106186,4
107408,107185.110,107185,4
108411,108185.093,108185,4
109405,109185.075,109184,4
110397,110185.058,110180,4
111418,111185.040,111183,4
112416,112185.023,112185,4
113420,113185.005,113187,4
114412,114184.988,114187,4
115417,115184.970,115188,4
116418,116184.953,116189,4
117397,117184.935,117184,4
118424,118184.917,118188,4
119418,119184.900,119189,4
120424,120184.882,120191,4
121405,121184.865,121188,4
122405,122184.847,122186,4
123406,123184.830,123184,4
124405,124184.812,124183,4
125409,125184.795,125183,4
126401,126184.777,126181,4
127425,127184.759,127185,4
128428,128184.742,128189,4
129409,129184.724,129188,4
130406,130184.707,130186,4
131399,131184.689,131182,4
132402,132184.672,132181,4
133425,133184.654,133185,4
134416,134184.636,134186,4
135425,135184.619,135189,4
136403,136184.601,136186,4
137407,137184.584,137185,4
138401,138184.566,138182,4
139422,139184.549,139185,4
140403,140184.531,140183,4
141391,141184.513,141178,4
142398,142184.496,142177,4
143393,143184.478,143174,4
144403,144184.461,144175,4
145398,145184.443,145174,4
146401,146184.426,146174,4
147392,147184.408,147172,4
148399,148184.390,148172,4
149410,149184.373,149175,4
150407,150184.355,150176,4
151400,151184.338,151176,4
152401,152184.320,152173,5
153396,153184.303,153170,5
154410,154184.285,154171,5
155404,155184.267,155171,5
156414,156184.250,156173,5
157394,157184.232,157169,5
158409,158184.215,158170,5
159399,159184.197,159169,5
160409,160184.180,160170,5
161412,161184.162,161171,5
162404,162184.144,162171,5
163399,163184.127,163169,5
164407,164184.109,164170,5
165414,165184.092,165172,5
166405,166184.074,166171,5
167422,167184.057,167175,5
168413,168184.039,168176,5
169410,169184.021,169176,5
170418,170184.004,170177,5
171420,171183.986,171179,5
172409,172183.969,172178,5
173410,173183.951,173177,5
174406,174183.934,174176,5
175399,175183.916,175173,5
176398,176183.898,176170,5
177430,177183.881,177176,5
178411,178183.863,178176,5
179410,179183.846,179176,5
180405,180183.828,180174,5
181410,181183.810,181174,5
182418,182183.793,182176,5
183411,183183.775,183176,5
184400,184183.758,184173,5
185430,185183.740,185179,5
186413,186183.723,186178,5
187419,187183.705,187180,5
188409,188183.687,188178,5
189428,189183.670,189182,5
190439,190183.652,190187,5
191429,191183.635,191189,5
192404,192183.617,192184,5
193429,193183.600,193186,5
194428,194183.582,194188,5
195402,195183.564,195182,5
196427,196183.547,196185,5
197428,197183.529,197187,5
198451,198183.512,198194,5
199449,199183.494,199199,5
200438,200183.477,200200,5
201452,201183.459,201206,4
202426,202183.441,202205,4
203431,203183.424,203205,4
204446,204183.406,204208,4
205432,205183.389,205208,4
206442,206183.371,206210,4
207431,207183.354,207208,4
208430,208183.336,208207,4
209440,209183.318,209209,4
