3681,3469.055,3454,4
4674,4469.038,4450,4
5717,5469.021,5462,5
6713,6469.004,6466,5
7704,7468.987,7467,5
8703,8468.970,8467,5
9735,9468.953,9472,6
10721,10468.936,10473,6
11713,11468.919,11472,6
12707,12468.902,12472,5
13709,13468.885,13470,6
14694,14468.868,14465,6
15715,15468.851,15466,6
16705,16468.834,16467,5
17706,17468.817,17468,5
18688,18468.799,18464,5
19688,19468.782,19461,5
20687,20468.765,20459,5
21723,21468.748,21466,5
22688,22468.731,22463,5
23714,23468.714,23466,5
24688,24468.697,24463,5
25690,25468.680,25461,5
26713,26468.663,26465,5
27798,27468.646,27484,6
28757,28468.629,28490,6
29786,29468.612,29502,6
30754,30468.594,30503,6
31785,31468.577,31511,6
32757,32468.560,32511,6
33768,33468.543,33514,6
34768,34468.526,34516,6
35773,35468.509,35519,6
36772,36468.492,36520,6
37773,37468.475,37522,6
38774,38468.458,38523,6
39747,39468.440,39518,6
40739,40468.423,40513,6
41744,41468.406,41510,6
42748,42468.389,42508,6
43740,43468.372,43505,6
44751,44468.355,44505,6
45769,45468.338,45509,6
46738,46468.321,46505,6
47756,47468.303,47507,6
48767,48468.286,48510,6
49748,49468.269,49508,6
50749,50468.252,50507,6
51779,51468.235,51513,6
52754,52468.218,52512,6
53739,53468.201,53508,6
54739,54468.184,54504,6
55748,55468.166,55504,6
56755,56468.149,56505,6
57761,57468.132,57508,6
58734,58468.115,58503,6
59736,59468.098,59500,6
60756,60468.081,60503,6
61735,61468.064,61500,6
62751,62468.046,62501,6
63757,63468.029,63503,6
64753,64468.012,64504,6
65782,65467.995,65511,6
66755,66467.978,66511,6
67770,67467.961,67514,6
68754,68467.944,68513,6
69793,69467.926,69521,6
70770,70467.909,70522,6
71767,71467.892,71521,6
72765,72467.875,72521,6
73771,73467.858,73522,6
74754,74467.841,74519,6
75782,75467.824,75523,6
76778,76467.806,76525,6
77759,77467.789,77523,6
78753,78467.772,78519,6
79768,79467.755,79520,6
80769,80467.738,80521,6
81785,81467.721,81525,6
82752,82467.704,82521,6
83768,83467.686,83521,6
84777,84467.669,84524,6
85767,85467.652,85523,6
86761,86467.635,86522,6
87770,87467.618,87522,6
88777,88467.601,88524,6
89761,89467.584,89522,6
90760,90467.566,90521,6
91770,91467.549,91522,6
92761,92467.532,92520,6
93770,93467.515,93521,6
94759,94467.498,94519,6
95762,95467.481,95519,6
96761,96467.464,96518,6
97765,97467.446,97518,6
98761,98467.429,98518,6
99780,99467.412,99522,6
100758,100467.395,100519,6
101758,101467.378,101518,6
