411,402
621,611
1032,1031
1443,1245
1046324,1046297
1109937,1109931
1112954,1112930
1114972,1114929
1115979,1115928
1116984,1116929
1117989,1117928
1118997,1118927
1119801,1119927
1121009,1120927
1122014,1121927
1123020,1122926
1124027,1123927
1125054,1124926
1126061,1125925
1127080,1126925
1128086,1127925
1129094,1128925
1130101,1129924
1131114,1130924
1132122,1131924
1132926,1132923
1133733,1133923
1134947,1134922
1135752,1135923
1136963,1136922
1137974,1137922
1138996,1138922
1140001,1139921
1140815,1140921
1142022,1141920
1143028,1142921
1144036,1143920
1144847,1144920
1146074,1145919
1147079,1146919
1148106,1147919
1148932,1148918
1149955,1149918
1150961,1150918
1151971,1151918
1152778,1152917
1153988,1153917
1155020,1154917
1156029,1155916
1157036,1156916
1158045,1157916
1159050,1158916
1160056,1159915
1160860,1160914
1162071,1161915
1163077,1162914
1164108,1163914
1164912,1164914
1165917,1165914
1166923,1166913
1167928,1167912
1168942,1168913
1169951,1169912
1170958,1170912
1171963,1171911
1172769,1172912
1173975,1173911
1174980,1174910
1175986,1175911
1176794,1176910
1178003,1177910
1179022,1178909
1179827,1179910
1181040,1180909
1182045,1181908
1183050,1182908
1184065,1183908
1185072,1184908
1185876,1185907
1187086,1186907
1188094,1187907
1189100,1188907
1189907,1189906
1190921,1190906
1191930,1191906
1192938,1192905
1193944,1193905
1194954,1194905
1195959,1195905
1196979,1196904
1197984,1197903
1198788,1198904
1200000,1199903
1200809,1200903
1202023,1201903
1203040,1202903
1203844,1203902
1205057,1204901
1206062,1205902
1207077,1206901
1207882,1207901
1209094,1208900
1209917,1209901
1210936,1210900
1211941,1211899
1212964,1212899
1213971,1213899
1214779,1214899
1215988,1215898
1217025,1216899
1218033,1217898
1219038,1218897
1219867,1219897
1221078,1220897
1222083,1221897
1223096,1222896
1223907,1223896
1224927,1224896
1225932,1225895
1226938,1226895
1227751,1227894
1228961,1228895
1229968,1229894
1230973,1230894
1231978,1231894
1232983,1232893
1233989,1233893
1235002,1234892
1235806,1235893
1237019,1236892
1237826,1237892
1239034,1238891
1240045,1239891
1240854,1240891
1242077,1241890
1243090,1242891
1243894,1243890
1244713,1244890
1245922,1245889
1246960,1246889
1247966,1247889
1248972,1248888
1249985,1249888
1251001,1250888
1252007,1251888
1253014,1252887
1254021,1253886
1255044,1254887
1256062,1255886
1257072,1256886
1258081,1257886
1258898,1258886
1259904,1259885
1260930,1260884
1261735,1261885
1262941,1262884
1263951,1263884
1264963,1264883
1265969,1265884
1266797,1266883
1267804,1267883
1269013,1268882
1270020,1269882
1271025,1270882
1271845,1271881
1272858,1272882
1273888,1273881
1274908,1274881
1275913,1275880
1276920,1276880
1277940,1277880
1278945,1278879
1279951,1279879
1280962,1280879
1281969,1281879
1282975,1282878
1283981,1283878
1284986,1284878
1286005,1285877
1286809,1286877
1288032,1287877
1288839,1288877
1290053,1289876
1291058,1290875
1292068,1291876
1293082,1292875
1293696,1293875
1294902,1294875
1295922,1295875
1296927,1296874
1297945,1297873
1298951,1298874
1299966,1299873
1300978,1300873
1301782,1301872
1302989,1302873
1304002,1303872
1305024,1304871
1306031,1305871
1307036,1306871
1308051,1307871
1309056,1308870
1309875,1309871
1310891,1310870
1311697,1311869
1312908,1312869
1313726,1313869
1314933,1314869
1315946,1315868
1316961,1316868
1317974,1317868
1318789,1318867
1319804,1319867
1320810,1320866
1322019,1321867
1323044,1322866
1324063,1323866
1324870,1324866
1325880,1325865
1326888,1326865
1327897,1327864
1328905,1328865
1329911,1329864
1330717,1330864
1331923,1331863
1332942,1332864
1333949,1333863
1334955,1334862
1335968,1335862
1336974,1336862
1337979,1337862
1339006,1338861
1340026,1339862
1341060,1340861
1341865,1341860
1342873,1342860
1343884,1343860
1344898,1344860
1345904,1345859
1346909,1346859
1347717,1347859
1348729,1348858
1349944,1349858
1350755,1350857
1351962,1351858
1352967,1352857
1353974,1353857
1354781,1354857
1355795,1355856
1357010,1356856
1358015,1357855
1359030,1358856
1360043,1359855
1360855,1360855
1361688,1361854
1362896,1362854
1363934,1363854
1364946,1364853
1365951,1365853
1366781,1366853
1367999,1367853
1369015,1368852
1370055,1369852
1370859,1370852
1371871,1371851
1372895,1372851
1373900,1373851
1374724,1374851
1375931,1375850
1376946,1376849
1377952,1377850
1378958,1378849
1379973,1379849
1380779,1380848
1381992,1381849
